cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,entry_kind,score_fold,candidate_id
S2_SECONDARY_P065,S5,1840406,1840419,2023-03-17T22:38:00,2023-03-20T00:00:00,2023-03-17T22:38:00,2023-03-20T00:00:00,17914,1983.64,1984.6,1.6036428571427923,1.9737142857142058,timeout,False,0.959999999999809,12.0,True,5.0,0.458515283842721,0.3773198689955563,0.35343886462874324,1.0,live_post_loss_cap,0.0013528322626443707,0.0005104504921139359,0.09663087590316934,0.09714132639528328,True,S5_008507,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840450,1840450,2023-03-20T00:31:00,2023-03-20T00:31:00,2023-03-20T00:31:00,2023-03-20T00:31:00,17915,1982.55,1980.8517142857143,1.5,1.6982857142857029,stop_loss,False,-1.6982857142857029,12.0,True,5.0,-0.9340037712130731,-1.0274984286612194,-1.054996857322439,1.0,,0.001359978569533966,-0.001397375843209083,0.09714132639528328,0.0957439505520742,False,S5_008508,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840605,1840615,2023-03-20T03:06:00,2023-03-20T03:16:00,2023-03-20T03:06:00,2023-03-20T03:16:00,17918,1969.84,1968.1222857142857,1.5,1.7177142857143086,stop_loss,False,-1.7177142857142371,16.0,True,5.0,-0.9147900182592448,-1.0266281192939362,-1.0532562385879103,1.0,,0.0013404153077290388,-0.0013761080464466658,0.0957439505520742,0.09436784250562753,False,S5_008509,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840905,1840909,2023-03-20T08:06:00,2023-03-20T08:10:00,2023-03-20T08:06:00,2023-03-20T08:10:00,17919,1989.5,1986.5582857142856,2.3901428571429,2.9417142857143386,stop_loss,False,-2.941714285714397,12.0,True,5.0,-0.9608062709966603,-1.0163307204180851,-1.0326614408361514,0.5,live_rolling_pf,0.0006605748975393928,-0.0006713625615063139,0.09436784250562753,0.09369647994412122,False,S5_008510,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840925,1840927,2023-03-20T08:26:00,2023-03-20T08:28:00,2023-03-20T08:26:00,2023-03-20T08:28:00,17923,1986.94,1988.5807857142856,1.640785714285679,2.019428571428528,take_profit,False,1.6407857142855846,12.0,True,5.0,0.7669270833332882,0.6874666132478165,0.6640958867520896,0.5,live_post_loss_cap;live_rolling_pf,0.0006558753596088485,0.0004508924121829889,0.09369647994412122,0.09414737235630422,True,S5_008511,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840928,1840930,2023-03-20T08:29:00,2023-03-20T08:31:00,2023-03-20T08:29:00,2023-03-20T08:31:00,17923,1988.8,1990.4667857142856,1.6667857142856763,2.051428571428525,take_profit,False,1.666785714285652,12.0,True,5.0,0.767598684210514,0.6893092105263018,0.6662828947368277,1.0,live_post_loss_cap,0.001318063212988259,0.0009085531127686976,0.09414737235630422,0.09505592546907292,True,S5_008512,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840931,1840946,2023-03-20T08:32:00,2023-03-20T08:47:00,2023-03-20T08:32:00,2023-03-20T08:47:00,17923,1989.71,1987.5648571428574,1.7429285714285065,2.1451428571427775,stop_loss,False,-2.145142857142673,12.0,True,5.0,-0.9470232088798713,-1.022073662966655,-1.044147325933356,1.0,live_post_loss_cap,0.0013307829565670209,-0.0013601582110320499,0.09505592546907292,0.09369576725804087,False,S5_008513,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840965,1840965,2023-03-20T09:06:00,2023-03-20T09:06:00,2023-03-20T09:06:00,2023-03-20T09:06:00,17928,1993.56,1995.06,1.5,1.7679999999998992,take_profit,False,1.5,12.0,True,5.0,0.7944915254237713,0.7044491525424106,0.6779661016949515,1.0,live_post_loss_cap,0.0013117407416125722,0.0009240546537843296,0.09369576725804087,0.09461982191182519,True,S5_008514,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840966,1840967,2023-03-20T09:07:00,2023-03-20T09:08:00,2023-03-20T09:07:00,2023-03-20T09:08:00,17928,1995.29,1996.873214285714,1.5832142857142182,1.9485714285713454,take_profit,False,1.5832142857141207,12.0,True,5.0,0.7653660220993985,0.6831837016574063,0.6590124309391733,1.0,live_post_loss_cap,0.0013246775067655527,0.0009049980825743941,0.09461982191182519,0.09552481999439959,True,S5_008515,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840968,1840973,2023-03-20T09:09:00,2023-03-20T09:14:00,2023-03-20T09:09:00,2023-03-20T09:14:00,17928,1997.98,1995.8462857142858,1.7336428571428006,2.133714285714216,stop_loss,False,-2.133714285714177,12.0,True,5.0,-0.9467545638945043,-1.0221855983772652,-1.044371196754548,1.0,live_post_loss_cap,0.0013373474799215942,-0.0013670173340019824,0.09552481999439959,0.09415780266039761,False,S5_008516,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1840988,1840995,2023-03-20T09:29:00,2023-03-20T09:36:00,2023-03-20T09:29:00,2023-03-20T09:36:00,17929,2007.56,2004.662857142857,2.353928571428563,2.897142857142847,stop_loss,False,-2.8971428571428532,12.0,True,5.0,-0.9602272727272746,-1.0165719696969717,-1.0331439393939417,1.0,live_post_loss_cap,0.0013182092372455666,-0.0013400545607794682,0.09415780266039761,0.09281774809961814,False,S5_008517,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841010,1841019,2023-03-20T09:51:00,2023-03-20T10:00:00,2023-03-20T09:51:00,2023-03-20T10:00:00,17929,2004.88,2002.208,2.170999999999968,2.6719999999999606,stop_loss,False,-2.6720000000000255,12.0,True,5.0,-0.9570200573066129,-1.0179083094556107,-1.0358166189111986,0.5,live_post_loss_cap;live_rolling_pf,0.000649724236697327,-0.0006613596993889131,0.09281774809961814,0.09215638840022923,False,S5_008518,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841079,1841080,2023-03-20T11:00:00,2023-03-20T11:01:00,2023-03-20T11:00:00,2023-03-20T11:01:00,17929,1996.33,1994.3071428571427,1.6435714285714118,2.0228571428571223,stop_loss,False,-2.0228571428572195,12.0,True,5.0,-0.9440000000000448,-1.023333333333379,-1.0466666666667126,0.5,live_post_loss_cap;live_rolling_pf,0.0006450947188016046,-0.0006601469289070048,0.09215638840022923,0.09149624147132222,False,S5_008519,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841439,1841441,2023-03-20T17:00:00,2023-03-20T17:02:00,2023-03-20T17:00:00,2023-03-20T17:02:00,17947,1970.78,1968.8154285714286,1.596214285714312,1.9645714285714608,stop_loss,False,-1.9645714285713893,12.0,True,5.0,-0.9424342105262823,-1.0239857456140002,-1.0479714912280351,0.5,live_rolling_pf,0.0006404736902992556,-0.0006558359293072335,0.09149624147132222,0.09084040554201499,False,S5_008520,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841456,1841456,2023-03-20T17:17:00,2023-03-20T17:17:00,2023-03-20T17:17:00,2023-03-20T17:17:00,17947,1971.43,1969.412857142857,1.6389285714285797,2.0171428571428676,stop_loss,False,-2.0171428571429715,12.0,True,5.0,-0.943850267379728,-1.0233957219251821,-1.0467914438503159,0.5,live_post_loss_cap;live_rolling_pf,0.000635882838794105,-0.0006507597768675272,0.09084040554201499,0.09018964576514746,False,S5_008521,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841478,1841482,2023-03-20T17:39:00,2023-03-20T17:43:00,2023-03-20T17:39:00,2023-03-20T17:43:00,17949,1970.35,1971.85,1.5,1.6925714285714486,take_profit,False,1.5,12.0,True,5.0,0.8275535939470274,0.733764186633031,0.7061790668347967,0.5,live_post_loss_cap;live_rolling_pf,0.0006313275203560322,0.00046324552447309233,0.09018964576514746,0.09065289128962055,True,S5_008522,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841483,1841493,2023-03-20T17:44:00,2023-03-20T17:54:00,2023-03-20T17:44:00,2023-03-20T17:54:00,17949,1971.45,1972.95,1.5,1.7062857142857215,take_profit,False,1.5,12.0,True,5.0,0.821339173967456,0.7282540675844777,0.7008760951188958,0.5,live_post_loss_cap;live_rolling_pf,0.0006345702390273438,0.0004621283577397174,0.09065289128962055,0.09111501964736027,True,S5_008523,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841495,1841496,2023-03-20T17:56:00,2023-03-20T17:57:00,2023-03-20T17:56:00,2023-03-20T17:57:00,17950,1972.2,1973.7,1.5,1.6720000000000124,take_profit,False,1.5,12.0,True,5.0,0.8370535714285657,0.742187499999995,0.7142857142857094,0.5,live_post_loss_cap;live_rolling_pf,0.0006378051375315218,0.00047337100051167316,0.09111501964736027,0.09158839064787194,True,S5_008524,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841498,1841498,2023-03-20T17:59:00,2023-03-20T17:59:00,2023-03-20T17:59:00,2023-03-20T17:59:00,17951,1972.0,1973.5024285714287,1.5024285714285985,1.8491428571428905,take_profit,False,1.502428571428709,12.0,True,5.0,0.7629860708067893,0.6766540917005807,0.6512623331399311,0.5,live_post_loss_cap;live_rolling_pf,0.0006411187345351036,0.00043381561498907626,0.09158839064787194,0.09202220626286102,True,S5_008525,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841499,1841505,2023-03-20T18:00:00,2023-03-20T18:06:00,2023-03-20T18:00:00,2023-03-20T18:06:00,17951,1973.8,1975.3683571428571,1.5683571428571732,1.9302857142857517,take_profit,False,1.5683571428571668,12.0,True,5.0,0.7649456521739108,0.6820303790412479,0.6576435340022294,0.5,live_post_loss_cap;live_rolling_pf,0.0006441554438400271,0.00043933358152369696,0.09202220626286102,0.09246153984438471,True,S5_008526,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841506,1841507,2023-03-20T18:07:00,2023-03-20T18:08:00,2023-03-20T18:07:00,2023-03-20T18:08:00,17951,1975.38,1976.8880000000001,1.508000000000001,1.856000000000001,take_profit,False,1.5080000000000382,12.0,True,5.0,0.7631578947368611,0.6771255060728936,0.6518218623481972,0.5,live_post_loss_cap;live_rolling_pf,0.0006472307789106929,0.00043825646871585604,0.09246153984438471,0.09289979631310057,True,S5_008527,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841508,1841512,2023-03-20T18:09:00,2023-03-20T18:13:00,2023-03-20T18:09:00,2023-03-20T18:13:00,17951,1976.77,1978.27,1.5,1.8205714285714358,take_profit,False,1.5,12.0,True,5.0,0.7729681978798557,0.6853651354534721,0.6595995288574769,0.5,live_post_loss_cap;live_rolling_pf,0.000650298574191704,0.00044569197038609696,0.09289979631310057,0.09334548828348667,True,S5_008528,3,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841515,1841519,2023-03-20T18:16:00,2023-03-20T18:20:00,2023-03-20T18:16:00,2023-03-20T18:20:00,17952,1976.96,1978.46,1.5,1.7051428571428655,take_profit,False,1.5,12.0,True,5.0,0.8218534752661202,0.7287100814026266,0.7013149655604226,0.5,live_post_loss_cap;live_rolling_pf,0.0006534184179844066,0.00047615258855939244,0.09334548828348667,0.09382164087204606,True,S5_008529,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841520,1841525,2023-03-20T18:21:00,2023-03-20T18:26:00,2023-03-20T18:21:00,2023-03-20T18:26:00,17952,1979.09,1980.7475,1.6575000000000126,2.0400000000000156,take_profit,False,1.6575000000000273,12.0,True,5.0,0.7673611111111182,0.6886574074074151,0.6655092592592671,0.5,live_post_loss_cap;live_rolling_pf,0.0006567514861043224,0.0004522767757315697,0.09382164087204606,0.09427391764777762,True,S5_008530,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1841526,1841529,2023-03-20T18:27:00,2023-03-20T18:30:00,2023-03-20T18:27:00,2023-03-20T18:30:00,17952,1980.38,1978.3114285714287,1.6807142857142772,2.0685714285714183,stop_loss,False,-2.068571428571431,12.0,True,5.0,-0.9451697127937393,-1.0228459530026168,-1.045691906005228,0.5,live_post_loss_cap;live_rolling_pf,0.0006599174235344434,-0.0006749938659781193,0.09427391764777762,0.0935989237817995,False,S5_008531,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842314,1842340,2023-03-21T08:36:00,2023-03-21T09:02:00,2023-03-21T08:36:00,2023-03-21T09:02:00,17954,1973.16,1974.66,1.5,1.721142857142851,take_profit,False,1.5,12.0,True,5.0,0.8147113594040996,0.7223774053383016,0.6952203600248317,0.5,live_rolling_pf,0.0006551924664725965,0.00047329623392767644,0.0935989237817995,0.09407222001572718,True,S5_008532,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842351,1842352,2023-03-21T09:13:00,2023-03-21T09:14:00,2023-03-21T09:13:00,2023-03-21T09:14:00,17955,1976.69,1978.19,1.5,1.5302857142857518,take_profit,False,1.5,12.0,True,5.0,0.9089335180055196,0.8059210526315608,0.7756232686980434,0.5,live_rolling_pf,0.0006585055401100903,0.0005307034780492384,0.09407222001572718,0.09460292349377641,True,S5_008533,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842353,1842358,2023-03-21T09:15:00,2023-03-21T09:20:00,2023-03-21T09:15:00,2023-03-21T09:20:00,17956,1977.99,1976.3899999999999,1.5,1.600000000000026,stop_loss,False,-1.6000000000001364,12.0,True,5.0,-0.9302325581396002,-1.0290697674419242,-1.0581395348837843,0.5,live_rolling_pf,0.0006622204644564349,-0.0006814710593534666,0.09460292349377641,0.09392145243442294,False,S5_008534,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842396,1842398,2023-03-21T09:58:00,2023-03-21T10:00:00,2023-03-21T09:58:00,2023-03-21T10:00:00,17959,1971.59,1970.0505714285714,1.5,1.5394285714285227,stop_loss,False,-1.539428571428516,13.0,True,5.0,-0.9221290432996686,-1.0299503679616604,-1.0599007359233248,0.5,live_post_loss_cap;live_rolling_pf,0.0006574501670409607,-0.0006771410414602926,0.09392145243442294,0.09324431139296266,False,S5_008535,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842818,1842823,2023-03-21T17:00:00,2023-03-21T17:05:00,2023-03-21T17:00:00,2023-03-21T17:05:00,17965,1953.11,1950.7751428571428,1.8970714285713923,2.334857142857098,stop_loss,False,-2.3348571428571177,12.0,True,5.0,-0.9511173184357612,-1.0203677839851106,-1.0407355679702135,0.5,live_rolling_pf,0.0006527101797507386,-0.0006660044396967844,0.09324431139296266,0.09257830695326587,False,S5_008536,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842838,1842842,2023-03-21T17:20:00,2023-03-21T17:24:00,2023-03-21T17:20:00,2023-03-21T17:24:00,17965,1950.28,1948.374857142857,1.5479285714285782,1.9051428571428657,stop_loss,False,-1.9051428571428914,12.0,True,5.0,-0.9407449209932409,-1.0246896162528343,-1.049379232505656,0.5,live_post_loss_cap;live_rolling_pf,0.000648048148672861,-0.0006640482087769537,0.09257830695326587,0.09191425874448891,False,S5_008537,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842857,1842858,2023-03-21T17:39:00,2023-03-21T17:40:00,2023-03-21T17:39:00,2023-03-21T17:40:00,17965,1945.37,1946.87,1.5,1.7142857142856884,take_profit,False,1.5,12.0,True,5.0,0.817757009345806,0.725077881619948,0.6978193146417544,0.5,live_post_loss_cap;live_rolling_pf,0.0006433998112114224,0.00046651497214785263,0.09191425874448891,0.09238077371663676,True,S5_008538,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842860,1842873,2023-03-21T17:42:00,2023-03-21T17:55:00,2023-03-21T17:42:00,2023-03-21T17:55:00,17965,1948.31,1946.3728571428571,1.5739285714285547,1.9371428571428364,stop_loss,False,-1.9371428571428169,12.0,True,5.0,-0.9416666666666565,-1.0243055555555463,-1.048611111111102,0.5,live_post_loss_cap;live_rolling_pf,0.0006466654160164573,-0.0006623829782112958,0.09238077371663676,0.09171839073842547,False,S5_008539,3,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842888,1842899,2023-03-21T18:10:00,2023-03-21T18:21:00,2023-03-21T18:10:00,2023-03-21T18:21:00,17965,1947.22,1945.682857142857,1.5,1.5371428571428625,stop_loss,False,-1.5371428571429533,12.0,True,5.0,-0.9275862068966069,-1.0301724137931583,-1.0603448275862615,0.5,live_post_loss_cap;live_rolling_pf,0.0006420287351689783,-0.0006614002918335948,0.09171839073842547,0.09105699044659188,False,S5_008540,4,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842915,1842921,2023-03-21T18:37:00,2023-03-21T18:43:00,2023-03-21T18:37:00,2023-03-21T18:43:00,17966,1940.67,1942.204,1.5339999999999772,1.887999999999972,take_profit,False,1.5339999999998781,12.0,True,5.0,0.7639442231075196,0.6792828685258452,0.6543824701194704,0.5,live_post_loss_cap;live_rolling_pf,0.0006373989331261432,0.0004329741756892399,0.09105699044659188,0.09148996462228112,True,S5_008541,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842923,1842932,2023-03-21T18:45:00,2023-03-21T18:54:00,2023-03-21T18:45:00,2023-03-21T18:54:00,17966,1942.93,1944.5048571428572,1.5748571428571463,1.9382857142857184,take_profit,False,1.5748571428571267,12.0,True,5.0,0.7651304830649546,0.6825374791782252,0.65824541921154,0.5,live_post_loss_cap;live_rolling_pf,0.0006404297523559679,0.0004371173087637773,0.09148996462228112,0.0919270819310449,True,S5_008542,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842933,1842945,2023-03-21T18:55:00,2023-03-21T19:07:00,2023-03-21T18:55:00,2023-03-21T19:07:00,17966,1944.21,1942.8282857142858,1.5,1.3817142857142504,stop_loss,False,-1.3817142857142244,12.0,True,5.0,-0.9200913242008941,-1.0332952815829364,-1.06659056316589,0.5,live_post_loss_cap;live_rolling_pf,0.0006434895735173143,-0.0006649147400632569,0.0919270819310449,0.09126216719098164,False,S5_008543,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842960,1842966,2023-03-21T19:22:00,2023-03-21T19:28:00,2023-03-21T19:22:00,2023-03-21T19:28:00,17968,1940.9,1939.3114285714287,1.5,1.5885714285714911,stop_loss,False,-1.588571428571413,12.0,True,5.0,-0.9297658862875822,-1.0292642140467758,-1.0585284280935976,0.5,live_post_loss_cap;live_rolling_pf,0.0006388351703368715,-0.0006575301795022181,0.09126216719098164,0.09060463701147942,False,S5_008544,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1842981,1842983,2023-03-21T19:43:00,2023-03-21T19:45:00,2023-03-21T19:43:00,2023-03-21T19:45:00,17968,1939.6,1938.022857142857,1.5,1.577142857142826,stop_loss,False,-1.577142857142917,12.0,True,5.0,-0.9292929292929816,-1.0294612794613336,-1.0589225589226137,0.5,live_post_loss_cap;live_rolling_pf,0.000634232459080356,-0.0006529177588007712,0.09060463701147942,0.08995171925267864,False,S5_008545,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1843726,1843741,2023-03-22T09:09:00,2023-03-22T09:24:00,2023-03-22T09:09:00,2023-03-22T09:24:00,17969,1939.37,1937.9574285714284,1.5,1.4125714285713913,stop_loss,False,-1.412571428571482,12.0,True,5.0,-0.921700223713704,-1.0326249067860407,-1.065249813572022,0.5,live_rolling_pf,0.0006296620347687505,-0.0006502046999597897,0.08995171925267864,0.08930151455271886,False,S5_008546,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1843756,1843762,2023-03-22T09:39:00,2023-03-22T09:45:00,2023-03-22T09:39:00,2023-03-22T09:45:00,17971,1938.3,1939.8,1.5,1.5634285714285268,take_profit,False,1.5,16.0,True,5.0,0.870358090185699,0.7485079575597011,0.7194960212201779,0.5,live_post_loss_cap;live_rolling_pf,0.000625110601869032,0.00046790025985390466,0.08930151455271886,0.08976941481257276,True,S5_008547,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1843763,1843765,2023-03-22T09:46:00,2023-03-22T09:48:00,2023-03-22T09:46:00,2023-03-22T09:48:00,17972,1940.79,1939.2768571428571,1.5,1.5131428571428582,stop_loss,False,-1.5131428571428387,14.0,True,5.0,-0.9153128240580594,-1.0302454199792483,-1.0604908399585087,0.5,live_post_loss_cap;live_rolling_pf,0.0006283859036880094,-0.0006473916992540928,0.08976941481257276,0.08912202311331867,False,S5_008548,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1843956,1843958,2023-03-22T12:59:00,2023-03-22T13:01:00,2023-03-22T12:59:00,2023-03-22T13:01:00,17975,1942.63,1941.3054285714288,1.5,1.3245714285713674,stop_loss,False,-1.3245714285712893,12.0,True,5.0,-0.9169303797467777,-1.0346123417720992,-1.0692246835442525,0.5,live_rolling_pf,0.0006238541617932307,-0.0006454472152571645,0.08912202311331867,0.0884765758980615,False,S5_008549,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844197,1844198,2023-03-22T17:00:00,2023-03-22T17:01:00,2023-03-22T17:00:00,2023-03-22T17:01:00,17982,1950.65,1948.7414285714287,1.5507142857142266,1.9085714285713558,stop_loss,False,-1.9085714285713493,12.0,True,5.0,-0.94084507042253,-1.0246478873239413,-1.0492957746478861,0.5,live_rolling_pf,0.0006193360312864305,-0.0006346013560012355,0.0884765758980615,0.08784197454206026,False,S5_008550,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844214,1844217,2023-03-22T17:17:00,2023-03-22T17:20:00,2023-03-22T17:17:00,2023-03-22T17:20:00,17984,1950.58,1949.0748571428571,1.5,1.5051428571427876,stop_loss,False,-1.5051428571428005,12.0,True,5.0,-0.9261603375527473,-1.0307665260196996,-1.0615330520393915,0.5,live_post_loss_cap;live_rolling_pf,0.0006148938217944218,-0.0006338119685620125,0.08784197454206026,0.08720816257349825,False,S5_008551,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844377,1844377,2023-03-22T20:00:00,2023-03-22T20:00:00,2023-03-22T20:00:00,2023-03-22T20:00:00,17986,1946.15,1947.65,1.5,1.4788571428572013,take_profit,False,1.5,12.0,True,5.0,0.9381701215153337,0.8318441744102627,0.8005718370264182,0.5,live_rolling_pf,0.0006104571380144878,0.0005078052139845133,0.08720816257349825,0.08771596778748277,True,S5_008552,0,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844378,1844379,2023-03-22T20:01:00,2023-03-22T20:02:00,2023-03-22T20:01:00,2023-03-22T20:02:00,17986,1954.93,1957.1632142857145,2.233214285714345,2.7485714285715015,take_profit,False,2.233214285714439,12.0,True,5.0,0.7785109561753324,0.7192480079681627,0.7018177290837009,0.5,live_rolling_pf,0.0006140117745123794,0.00044162674568702556,0.08771596778748277,0.08815759453316979,True,S5_008553,1,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844380,1844380,2023-03-22T20:03:00,2023-03-22T20:03:00,2023-03-22T20:03:00,2023-03-22T20:03:00,17986,1960.14,1963.4215714285715,3.2815714285714845,4.0388571428572115,take_profit,False,3.2815714285713966,12.0,True,5.0,0.7890560593569454,0.7481794449024257,0.7361569112393316,0.5,live_rolling_pf,0.0006171031617321885,0.0004617039009923207,0.08815759453316979,0.08861929843416211,True,S5_008554,2,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844381,1844384,2023-03-22T20:04:00,2023-03-22T20:07:00,2023-03-22T20:04:00,2023-03-22T20:07:00,17986,1964.71,1960.0059999999999,3.822000000000071,4.704000000000088,stop_loss,False,-4.704000000000178,12.0,True,5.0,-0.975124378109472,-1.0103648424544132,-1.0207296849088077,0.5,live_rolling_pf,0.0006203350890391348,-0.0006267647645059697,0.08861929843416211,0.08799253366965613,False,S5_008555,3,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844399,1844413,2023-03-22T20:22:00,2023-03-22T20:36:00,2023-03-22T20:22:00,2023-03-22T20:36:00,17986,1957.76,1960.8066428571428,3.0466428571428734,3.7497142857143055,take_profit,False,3.0466428571428423,12.0,True,5.0,0.7873043414057806,0.743373449497925,0.7304525989367909,0.5,live_post_loss_cap;live_rolling_pf,0.0006159477356875929,0.00045787919298852215,0.08799253366965613,0.08845041286264466,True,S5_008556,4,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844414,1844414,2023-03-22T20:37:00,2023-03-22T20:37:00,2023-03-22T20:37:00,2023-03-22T20:37:00,17986,1961.15,1963.713785714286,2.5637857142857263,3.1554285714285863,take_profit,False,2.563785714285814,12.0,True,5.0,0.7827329030007246,0.7308312979763006,0.7155661200279405,0.5,live_post_loss_cap;live_rolling_pf,0.0006191528900385126,0.00045249631027262393,0.08845041286264466,0.08890290917291728,True,S5_008557,5,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844415,1844415,2023-03-22T20:38:00,2023-03-22T20:38:00,2023-03-22T20:38:00,2023-03-22T20:38:00,17986,1964.78,1967.5573571428572,2.777357142857151,3.418285714285724,take_profit,False,2.777357142857227,12.0,True,5.0,0.784944282945758,0.7368984173126832,0.7227672803617787,0.5,live_post_loss_cap;live_rolling_pf,0.0006223203642104209,0.0004585868914481118,0.08890290917291728,0.08936149606436539,True,S5_008558,6,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844416,1844417,2023-03-22T20:39:00,2023-03-22T20:40:00,2023-03-22T20:39:00,2023-03-22T20:40:00,17986,1967.16,1970.165785714286,3.0057857142857256,3.6994285714285855,take_profit,False,3.005785714285821,12.0,True,5.0,0.7869726211849443,0.7424633453022395,0.7293723818073262,0.5,live_post_loss_cap;live_rolling_pf,0.0006255304724505577,0.00046443344716413145,0.08936149606436539,0.08982592951152951,True,S5_008559,7,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844418,1844419,2023-03-22T20:41:00,2023-03-22T20:42:00,2023-03-22T20:41:00,2023-03-22T20:42:00,17986,1968.96,1972.3929285714287,3.432928571428595,4.225142857142886,take_profit,False,3.432928571428647,12.0,True,5.0,0.790061152025262,0.7509370068385184,0.7394299053130056,0.5,live_post_loss_cap;live_rolling_pf,0.0006287815065807066,0.00047217530250712994,0.08982592951152951,0.09029810481403665,True,S5_008560,8,secondary,3,S2_SECONDARY_P065
S2_SECONDARY_P065,S5,1844420,1844433,2023-03-22T20:43:00,2023-03-22T20:56:00,2023-03-22T20:43:00,2023-03-22T20:56:00,17986,1974.97,1970.0922857142857,3.963142857142863,4.877714285714293,stop_loss,False,-4.877714285714319,12.0,True,5.0,-0.9759890235536297,-1.0100045735193282,-1.0200091470386512,0.5,live_post_loss_cap;live_rolling_pf,0.0006320867336982566,-0.0006384104918961328,0.09029810481403665,0.08965969432214052,False,S5_008561,9,secondary,3,S2_SECONDARY_P065
