instrument,hour_utc,url
GBP/USD,2021-10-02T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/02/20h_ticks.bi5
GBP/USD,2021-10-02T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/02/21h_ticks.bi5
GBP/USD,2021-10-02T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/02/22h_ticks.bi5
GBP/USD,2021-10-02T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/02/23h_ticks.bi5
GBP/USD,2021-10-03T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/00h_ticks.bi5
GBP/USD,2021-10-03T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/01h_ticks.bi5
GBP/USD,2021-10-03T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/02h_ticks.bi5
GBP/USD,2021-10-03T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/03h_ticks.bi5
GBP/USD,2021-10-03T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/04h_ticks.bi5
GBP/USD,2021-10-03T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/05h_ticks.bi5
GBP/USD,2021-10-03T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/06h_ticks.bi5
GBP/USD,2021-10-03T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/07h_ticks.bi5
GBP/USD,2021-10-03T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/08h_ticks.bi5
GBP/USD,2021-10-03T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/09h_ticks.bi5
GBP/USD,2021-10-03T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/10h_ticks.bi5
GBP/USD,2021-10-03T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/11h_ticks.bi5
GBP/USD,2021-10-03T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/12h_ticks.bi5
GBP/USD,2021-10-03T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/13h_ticks.bi5
GBP/USD,2021-10-03T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/14h_ticks.bi5
GBP/USD,2021-10-03T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/15h_ticks.bi5
GBP/USD,2021-10-03T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/16h_ticks.bi5
GBP/USD,2021-10-03T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/17h_ticks.bi5
GBP/USD,2021-10-03T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/18h_ticks.bi5
GBP/USD,2021-10-03T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/19h_ticks.bi5
GBP/USD,2021-10-03T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/20h_ticks.bi5
GBP/USD,2021-10-03T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/03/21h_ticks.bi5
GBP/USD,2021-10-18T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/18/20h_ticks.bi5
GBP/USD,2021-10-18T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/18/21h_ticks.bi5
GBP/USD,2021-10-22T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/22/19h_ticks.bi5
GBP/USD,2021-10-22T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/22/20h_ticks.bi5
GBP/USD,2021-10-22T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/22/21h_ticks.bi5
GBP/USD,2021-10-22T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/22/22h_ticks.bi5
GBP/USD,2021-10-22T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/22/23h_ticks.bi5
GBP/USD,2021-10-23T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/00h_ticks.bi5
GBP/USD,2021-10-23T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/01h_ticks.bi5
GBP/USD,2021-10-23T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/02h_ticks.bi5
GBP/USD,2021-10-23T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/03h_ticks.bi5
GBP/USD,2021-10-23T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/04h_ticks.bi5
GBP/USD,2021-10-23T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/05h_ticks.bi5
GBP/USD,2021-10-23T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/06h_ticks.bi5
GBP/USD,2021-10-23T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/07h_ticks.bi5
GBP/USD,2021-10-23T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/08h_ticks.bi5
GBP/USD,2021-10-23T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/09h_ticks.bi5
GBP/USD,2021-10-23T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/10h_ticks.bi5
GBP/USD,2021-10-23T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/11h_ticks.bi5
GBP/USD,2021-10-23T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/12h_ticks.bi5
GBP/USD,2021-10-23T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/13h_ticks.bi5
GBP/USD,2021-10-23T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/14h_ticks.bi5
GBP/USD,2021-10-23T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/15h_ticks.bi5
GBP/USD,2021-10-23T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/16h_ticks.bi5
GBP/USD,2021-10-23T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/17h_ticks.bi5
GBP/USD,2021-10-23T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/18h_ticks.bi5
GBP/USD,2021-10-23T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/19h_ticks.bi5
GBP/USD,2021-10-23T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/20h_ticks.bi5
GBP/USD,2021-10-23T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/21h_ticks.bi5
GBP/USD,2021-10-23T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/22h_ticks.bi5
GBP/USD,2021-10-23T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/23/23h_ticks.bi5
GBP/USD,2021-10-24T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/00h_ticks.bi5
GBP/USD,2021-10-24T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/01h_ticks.bi5
GBP/USD,2021-10-24T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/02h_ticks.bi5
GBP/USD,2021-10-24T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/03h_ticks.bi5
GBP/USD,2021-10-24T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/04h_ticks.bi5
GBP/USD,2021-10-24T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/05h_ticks.bi5
GBP/USD,2021-10-24T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/06h_ticks.bi5
GBP/USD,2021-10-24T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/07h_ticks.bi5
GBP/USD,2021-10-24T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/08h_ticks.bi5
GBP/USD,2021-10-24T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/09h_ticks.bi5
GBP/USD,2021-10-24T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/10h_ticks.bi5
GBP/USD,2021-10-24T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/11h_ticks.bi5
GBP/USD,2021-10-24T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/12h_ticks.bi5
GBP/USD,2021-10-24T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/13h_ticks.bi5
GBP/USD,2021-10-24T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/14h_ticks.bi5
GBP/USD,2021-10-24T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/15h_ticks.bi5
GBP/USD,2021-10-24T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/16h_ticks.bi5
GBP/USD,2021-10-24T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/17h_ticks.bi5
GBP/USD,2021-10-24T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/18h_ticks.bi5
GBP/USD,2021-10-24T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/19h_ticks.bi5
GBP/USD,2021-10-24T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/20h_ticks.bi5
GBP/USD,2021-10-24T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/24/21h_ticks.bi5
GBP/USD,2021-10-25T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/25/20h_ticks.bi5
GBP/USD,2021-10-25T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/25/21h_ticks.bi5
GBP/USD,2021-10-26T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/26/20h_ticks.bi5
GBP/USD,2021-10-26T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/26/21h_ticks.bi5
GBP/USD,2021-10-27T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/27/20h_ticks.bi5
GBP/USD,2021-10-27T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/27/21h_ticks.bi5
GBP/USD,2021-10-29T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/29/19h_ticks.bi5
GBP/USD,2021-10-29T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/29/20h_ticks.bi5
GBP/USD,2021-10-29T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/29/21h_ticks.bi5
GBP/USD,2021-10-29T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/29/22h_ticks.bi5
GBP/USD,2021-10-29T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/29/23h_ticks.bi5
GBP/USD,2021-10-30T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/00h_ticks.bi5
GBP/USD,2021-10-30T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/01h_ticks.bi5
GBP/USD,2021-10-30T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/02h_ticks.bi5
GBP/USD,2021-10-30T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/03h_ticks.bi5
GBP/USD,2021-10-30T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/04h_ticks.bi5
GBP/USD,2021-10-30T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/05h_ticks.bi5
GBP/USD,2021-10-30T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/06h_ticks.bi5
GBP/USD,2021-10-30T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/07h_ticks.bi5
GBP/USD,2021-10-30T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/08h_ticks.bi5
GBP/USD,2021-10-30T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/09h_ticks.bi5
GBP/USD,2021-10-30T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/10h_ticks.bi5
GBP/USD,2021-10-30T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/11h_ticks.bi5
GBP/USD,2021-10-30T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/12h_ticks.bi5
GBP/USD,2021-10-30T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/13h_ticks.bi5
GBP/USD,2021-10-30T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/14h_ticks.bi5
GBP/USD,2021-10-30T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/15h_ticks.bi5
GBP/USD,2021-10-30T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/16h_ticks.bi5
GBP/USD,2021-10-30T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/17h_ticks.bi5
GBP/USD,2021-10-30T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/18h_ticks.bi5
GBP/USD,2021-10-30T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/19h_ticks.bi5
GBP/USD,2021-10-30T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/20h_ticks.bi5
GBP/USD,2021-10-30T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/21h_ticks.bi5
GBP/USD,2021-10-30T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/22h_ticks.bi5
GBP/USD,2021-10-30T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/30/23h_ticks.bi5
GBP/USD,2021-10-31T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/00h_ticks.bi5
GBP/USD,2021-10-31T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/01h_ticks.bi5
GBP/USD,2021-10-31T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/02h_ticks.bi5
GBP/USD,2021-10-31T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/03h_ticks.bi5
GBP/USD,2021-10-31T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/04h_ticks.bi5
GBP/USD,2021-10-31T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/05h_ticks.bi5
GBP/USD,2021-10-31T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/06h_ticks.bi5
GBP/USD,2021-10-31T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/07h_ticks.bi5
GBP/USD,2021-10-31T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/08h_ticks.bi5
GBP/USD,2021-10-31T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/09h_ticks.bi5
GBP/USD,2021-10-31T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/10h_ticks.bi5
GBP/USD,2021-10-31T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/11h_ticks.bi5
GBP/USD,2021-10-31T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/12h_ticks.bi5
GBP/USD,2021-10-31T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/13h_ticks.bi5
GBP/USD,2021-10-31T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/14h_ticks.bi5
GBP/USD,2021-10-31T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/15h_ticks.bi5
GBP/USD,2021-10-31T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/16h_ticks.bi5
GBP/USD,2021-10-31T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/17h_ticks.bi5
GBP/USD,2021-10-31T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/18h_ticks.bi5
GBP/USD,2021-10-31T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/19h_ticks.bi5
GBP/USD,2021-10-31T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/20h_ticks.bi5
GBP/USD,2021-10-31T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/09/31/21h_ticks.bi5
GBP/USD,2021-11-19T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/19/20h_ticks.bi5
GBP/USD,2021-11-19T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/19/21h_ticks.bi5
GBP/USD,2021-11-19T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/19/22h_ticks.bi5
GBP/USD,2021-11-19T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/19/23h_ticks.bi5
GBP/USD,2021-11-20T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/00h_ticks.bi5
GBP/USD,2021-11-20T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/01h_ticks.bi5
GBP/USD,2021-11-20T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/02h_ticks.bi5
GBP/USD,2021-11-20T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/03h_ticks.bi5
GBP/USD,2021-11-20T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/04h_ticks.bi5
GBP/USD,2021-11-20T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/05h_ticks.bi5
GBP/USD,2021-11-20T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/06h_ticks.bi5
GBP/USD,2021-11-20T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/07h_ticks.bi5
GBP/USD,2021-11-20T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/08h_ticks.bi5
GBP/USD,2021-11-20T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/09h_ticks.bi5
GBP/USD,2021-11-20T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/10h_ticks.bi5
GBP/USD,2021-11-20T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/11h_ticks.bi5
GBP/USD,2021-11-20T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/12h_ticks.bi5
GBP/USD,2021-11-20T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/13h_ticks.bi5
GBP/USD,2021-11-20T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/14h_ticks.bi5
GBP/USD,2021-11-20T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/15h_ticks.bi5
GBP/USD,2021-11-20T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/16h_ticks.bi5
GBP/USD,2021-11-20T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/17h_ticks.bi5
GBP/USD,2021-11-20T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/18h_ticks.bi5
GBP/USD,2021-11-20T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/19h_ticks.bi5
GBP/USD,2021-11-20T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/20h_ticks.bi5
GBP/USD,2021-11-20T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/21h_ticks.bi5
GBP/USD,2021-11-20T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/22h_ticks.bi5
GBP/USD,2021-11-20T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/20/23h_ticks.bi5
GBP/USD,2021-11-21T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/00h_ticks.bi5
GBP/USD,2021-11-21T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/01h_ticks.bi5
GBP/USD,2021-11-21T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/02h_ticks.bi5
GBP/USD,2021-11-21T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/03h_ticks.bi5
GBP/USD,2021-11-21T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/04h_ticks.bi5
GBP/USD,2021-11-21T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/05h_ticks.bi5
GBP/USD,2021-11-21T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/06h_ticks.bi5
GBP/USD,2021-11-21T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/07h_ticks.bi5
GBP/USD,2021-11-21T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/08h_ticks.bi5
GBP/USD,2021-11-21T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/09h_ticks.bi5
GBP/USD,2021-11-21T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/10h_ticks.bi5
GBP/USD,2021-11-21T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/11h_ticks.bi5
GBP/USD,2021-11-21T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/12h_ticks.bi5
GBP/USD,2021-11-21T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/13h_ticks.bi5
GBP/USD,2021-11-21T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/14h_ticks.bi5
GBP/USD,2021-11-21T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/15h_ticks.bi5
GBP/USD,2021-11-21T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/16h_ticks.bi5
GBP/USD,2021-11-21T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/17h_ticks.bi5
GBP/USD,2021-11-21T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/18h_ticks.bi5
GBP/USD,2021-11-21T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/19h_ticks.bi5
GBP/USD,2021-11-21T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/20h_ticks.bi5
GBP/USD,2021-11-21T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/21h_ticks.bi5
GBP/USD,2021-11-21T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/21/22h_ticks.bi5
GBP/USD,2021-11-22T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/22/21h_ticks.bi5
GBP/USD,2021-11-22T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/22/22h_ticks.bi5
GBP/USD,2021-11-23T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/23/21h_ticks.bi5
GBP/USD,2021-11-23T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/23/22h_ticks.bi5
GBP/USD,2021-11-24T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/24/21h_ticks.bi5
GBP/USD,2021-11-24T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/10/24/22h_ticks.bi5
GBP/USD,2021-12-06T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/06/21h_ticks.bi5
GBP/USD,2021-12-06T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/06/22h_ticks.bi5
GBP/USD,2021-12-13T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/13/21h_ticks.bi5
GBP/USD,2021-12-13T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/13/22h_ticks.bi5
GBP/USD,2021-12-20T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/20/21h_ticks.bi5
GBP/USD,2021-12-20T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/20/22h_ticks.bi5
GBP/USD,2021-12-31T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/31/20h_ticks.bi5
GBP/USD,2021-12-31T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/31/21h_ticks.bi5
GBP/USD,2021-12-31T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2021/11/31/22h_ticks.bi5
