provider,instrument,gap_start_utc,gap_end_utc,missing_minutes,classification
Dukascopy,GBP/USD,2021-07-05T23:33:00+00:00,2021-07-05T23:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-05T23:41:00+00:00,2021-07-05T23:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T19:11:00+00:00,2021-07-06T19:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T20:40:00+00:00,2021-07-06T20:41:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:02:00+00:00,2021-07-06T21:03:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:04:00+00:00,2021-07-06T21:05:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:08:00+00:00,2021-07-06T21:10:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:11:00+00:00,2021-07-06T21:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:15:00+00:00,2021-07-06T21:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:32:00+00:00,2021-07-06T21:34:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:35:00+00:00,2021-07-06T21:38:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T21:39:00+00:00,2021-07-06T21:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T22:26:00+00:00,2021-07-06T22:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T23:12:00+00:00,2021-07-06T23:13:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T23:15:00+00:00,2021-07-06T23:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T23:29:00+00:00,2021-07-06T23:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-06T23:42:00+00:00,2021-07-06T23:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:02:00+00:00,2021-07-07T21:03:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:04:00+00:00,2021-07-07T21:05:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:14:00+00:00,2021-07-07T21:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:38:00+00:00,2021-07-07T21:41:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:46:00+00:00,2021-07-07T21:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:49:00+00:00,2021-07-07T21:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:52:00+00:00,2021-07-07T21:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T21:59:00+00:00,2021-07-07T22:00:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T22:17:00+00:00,2021-07-07T22:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T23:17:00+00:00,2021-07-07T23:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T23:28:00+00:00,2021-07-07T23:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-07T23:49:00+00:00,2021-07-07T23:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T21:25:00+00:00,2021-07-08T21:26:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T21:31:00+00:00,2021-07-08T21:32:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T21:43:00+00:00,2021-07-08T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T21:49:00+00:00,2021-07-08T21:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T22:32:00+00:00,2021-07-08T22:33:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-08T23:28:00+00:00,2021-07-08T23:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-09T21:00:00+00:00,2021-07-11T21:02:00+00:00,2882,confirmed_provider_wide_quote_closure
Dukascopy,GBP/USD,2021-07-11T21:14:00+00:00,2021-07-11T21:16:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:17:00+00:00,2021-07-11T21:18:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:22:00+00:00,2021-07-11T21:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:25:00+00:00,2021-07-11T21:30:00+00:00,5,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:31:00+00:00,2021-07-11T21:32:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:33:00+00:00,2021-07-11T21:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:44:00+00:00,2021-07-11T21:48:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:49:00+00:00,2021-07-11T21:50:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T21:51:00+00:00,2021-07-11T21:53:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-11T22:53:00+00:00,2021-07-11T22:54:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T03:57:00+00:00,2021-07-12T03:58:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:01:00+00:00,2021-07-12T21:02:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:08:00+00:00,2021-07-12T21:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:12:00+00:00,2021-07-12T21:13:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:14:00+00:00,2021-07-12T21:17:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:22:00+00:00,2021-07-12T21:27:00+00:00,5,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:28:00+00:00,2021-07-12T21:30:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:31:00+00:00,2021-07-12T21:33:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:34:00+00:00,2021-07-12T21:37:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-12T21:43:00+00:00,2021-07-12T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T21:02:00+00:00,2021-07-13T21:03:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T21:04:00+00:00,2021-07-13T21:05:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T21:11:00+00:00,2021-07-13T21:13:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T21:34:00+00:00,2021-07-13T21:35:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T21:43:00+00:00,2021-07-13T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T22:03:00+00:00,2021-07-13T22:04:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T22:14:00+00:00,2021-07-13T22:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T22:37:00+00:00,2021-07-13T22:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-13T22:54:00+00:00,2021-07-13T22:55:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T21:07:00+00:00,2021-07-15T21:12:00+00:00,5,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T21:16:00+00:00,2021-07-15T21:18:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T21:22:00+00:00,2021-07-15T21:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T21:36:00+00:00,2021-07-15T21:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T21:43:00+00:00,2021-07-15T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T23:08:00+00:00,2021-07-15T23:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-15T23:40:00+00:00,2021-07-15T23:41:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-16T21:00:00+00:00,2021-07-18T21:05:00+00:00,2885,unexplained_source_gap
Dukascopy,GBP/USD,2021-07-18T21:08:00+00:00,2021-07-18T21:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:14:00+00:00,2021-07-18T21:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:23:00+00:00,2021-07-18T21:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:28:00+00:00,2021-07-18T21:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:30:00+00:00,2021-07-18T21:31:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:37:00+00:00,2021-07-18T21:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:40:00+00:00,2021-07-18T21:41:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T21:45:00+00:00,2021-07-18T21:46:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-18T23:16:00+00:00,2021-07-18T23:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T20:22:00+00:00,2021-07-19T20:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T20:40:00+00:00,2021-07-19T20:41:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T21:01:00+00:00,2021-07-19T21:05:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T21:25:00+00:00,2021-07-19T21:28:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T21:29:00+00:00,2021-07-19T21:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-19T22:26:00+00:00,2021-07-19T22:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-20T21:01:00+00:00,2021-07-20T21:02:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-20T21:18:00+00:00,2021-07-20T21:22:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-20T21:59:00+00:00,2021-07-20T22:00:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-20T22:18:00+00:00,2021-07-20T22:19:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-20T23:51:00+00:00,2021-07-20T23:52:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:13:00+00:00,2021-07-21T21:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:15:00+00:00,2021-07-21T21:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:17:00+00:00,2021-07-21T21:19:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:21:00+00:00,2021-07-21T21:22:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:25:00+00:00,2021-07-21T21:26:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:33:00+00:00,2021-07-21T21:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:43:00+00:00,2021-07-21T21:44:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:48:00+00:00,2021-07-21T21:49:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:50:00+00:00,2021-07-21T21:51:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T21:59:00+00:00,2021-07-21T22:00:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T22:20:00+00:00,2021-07-21T22:21:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-21T22:27:00+00:00,2021-07-21T22:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T04:28:00+00:00,2021-07-22T04:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:16:00+00:00,2021-07-22T21:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:19:00+00:00,2021-07-22T21:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:22:00+00:00,2021-07-22T21:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:28:00+00:00,2021-07-22T21:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:30:00+00:00,2021-07-22T21:32:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:35:00+00:00,2021-07-22T21:39:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T21:42:00+00:00,2021-07-22T21:45:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T22:29:00+00:00,2021-07-22T22:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T22:46:00+00:00,2021-07-22T22:47:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T22:52:00+00:00,2021-07-22T22:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T23:24:00+00:00,2021-07-22T23:26:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-22T23:50:00+00:00,2021-07-22T23:52:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-23T04:55:00+00:00,2021-07-23T04:56:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-23T19:24:00+00:00,2021-07-23T19:25:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-23T20:39:00+00:00,2021-07-23T20:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-23T21:00:00+00:00,2021-07-25T21:01:00+00:00,2881,confirmed_provider_wide_quote_closure
Dukascopy,GBP/USD,2021-07-25T21:02:00+00:00,2021-07-25T21:05:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-25T21:19:00+00:00,2021-07-25T21:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-25T21:37:00+00:00,2021-07-25T21:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-25T21:52:00+00:00,2021-07-25T21:53:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-25T23:09:00+00:00,2021-07-25T23:10:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-25T23:16:00+00:00,2021-07-25T23:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:01:00+00:00,2021-07-26T21:02:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:03:00+00:00,2021-07-26T21:04:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:19:00+00:00,2021-07-26T21:21:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:28:00+00:00,2021-07-26T21:29:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:30:00+00:00,2021-07-26T21:33:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:36:00+00:00,2021-07-26T21:37:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T21:41:00+00:00,2021-07-26T21:44:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T22:49:00+00:00,2021-07-26T22:51:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T22:54:00+00:00,2021-07-26T22:55:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T23:27:00+00:00,2021-07-26T23:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-26T23:53:00+00:00,2021-07-26T23:55:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T19:11:00+00:00,2021-07-27T19:12:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T21:05:00+00:00,2021-07-27T21:15:00+00:00,10,unexplained_source_gap
Dukascopy,GBP/USD,2021-07-27T21:16:00+00:00,2021-07-27T21:19:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T21:23:00+00:00,2021-07-27T21:25:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T21:42:00+00:00,2021-07-27T21:43:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T21:45:00+00:00,2021-07-27T21:46:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T21:48:00+00:00,2021-07-27T21:49:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T22:14:00+00:00,2021-07-27T22:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T22:16:00+00:00,2021-07-27T22:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T22:53:00+00:00,2021-07-27T22:54:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-27T23:16:00+00:00,2021-07-27T23:17:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T04:37:00+00:00,2021-07-28T04:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T20:26:00+00:00,2021-07-28T20:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T20:39:00+00:00,2021-07-28T20:40:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T21:08:00+00:00,2021-07-28T21:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T21:25:00+00:00,2021-07-28T21:27:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:10:00+00:00,2021-07-28T22:11:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:12:00+00:00,2021-07-28T22:15:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:18:00+00:00,2021-07-28T22:19:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:38:00+00:00,2021-07-28T22:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:44:00+00:00,2021-07-28T22:45:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:48:00+00:00,2021-07-28T22:49:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-28T22:53:00+00:00,2021-07-28T22:54:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T17:44:00+00:00,2021-07-29T17:45:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T18:51:00+00:00,2021-07-29T18:52:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:14:00+00:00,2021-07-29T21:15:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:18:00+00:00,2021-07-29T21:19:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:20:00+00:00,2021-07-29T21:21:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:22:00+00:00,2021-07-29T21:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:25:00+00:00,2021-07-29T21:29:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T21:36:00+00:00,2021-07-29T21:39:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T22:19:00+00:00,2021-07-29T22:20:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T22:33:00+00:00,2021-07-29T22:34:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-29T22:36:00+00:00,2021-07-29T22:38:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-30T19:41:00+00:00,2021-07-30T19:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-30T20:22:00+00:00,2021-07-30T20:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-07-30T21:00:00+00:00,2021-08-01T21:02:00+00:00,2882,unexplained_source_gap
Dukascopy,GBP/USD,2021-08-01T21:03:00+00:00,2021-08-01T21:04:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:15:00+00:00,2021-08-01T21:19:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:20:00+00:00,2021-08-01T21:22:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:23:00+00:00,2021-08-01T21:27:00+00:00,4,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:38:00+00:00,2021-08-01T21:39:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:48:00+00:00,2021-08-01T21:50:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:52:00+00:00,2021-08-01T21:55:00+00:00,3,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T21:56:00+00:00,2021-08-01T21:58:00+00:00,2,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T22:56:00+00:00,2021-08-01T22:57:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T22:58:00+00:00,2021-08-01T22:59:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T23:05:00+00:00,2021-08-01T23:06:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T23:08:00+00:00,2021-08-01T23:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T23:22:00+00:00,2021-08-01T23:23:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-01T23:29:00+00:00,2021-08-01T23:30:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-02T03:53:00+00:00,2021-08-02T03:54:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-02T21:55:00+00:00,2021-08-02T21:56:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-02T22:13:00+00:00,2021-08-02T22:14:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-02T22:41:00+00:00,2021-08-02T22:42:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-02T23:08:00+00:00,2021-08-02T23:09:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T18:26:00+00:00,2021-08-03T18:27:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T21:06:00+00:00,2021-08-03T21:07:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T21:21:00+00:00,2021-08-03T21:22:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T21:27:00+00:00,2021-08-03T21:28:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T21:37:00+00:00,2021-08-03T21:38:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T21:58:00+00:00,2021-08-03T21:59:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-03T23:23:00+00:00,2021-08-03T23:24:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-04T02:15:00+00:00,2021-08-04T02:16:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-04T18:03:00+00:00,2021-08-04T18:04:00+00:00,1,confirmed_symbol_specific_quote_gap
Dukascopy,GBP/USD,2021-08-04T18:50:00+00:00,2021-08-04T18:51:00+00:00,1,confirmed_symbol_specific_quote_gap
