pair,minute_open_utc,max_abs_native_tick_difference,within_tolerance,three_way_resolved
EUR/USD,2023-06-15T21:39:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:41:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:43:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:44:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:45:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:46:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:47:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:48:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:49:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:50:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:51:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:53:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:54:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:55:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:56:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:57:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:58:00+00:00,0.0,True,True
EUR/USD,2023-06-15T21:59:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:03:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:04:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:05:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:06:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:07:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:08:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:09:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:10:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:11:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:12:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:13:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:14:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:15:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:16:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:17:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:18:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:19:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:20:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:21:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:22:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:23:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:24:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:25:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:26:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:27:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:28:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:29:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:30:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:31:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:32:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:33:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:34:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:35:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:36:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:37:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:38:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:39:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:40:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:41:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:42:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:43:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:44:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:45:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:46:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:47:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:48:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:49:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:50:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:52:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:53:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:54:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:55:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:56:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:57:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:58:00+00:00,0.0,True,True
EUR/USD,2023-08-06T21:59:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:00:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:01:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:02:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:03:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:04:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:05:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:06:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:07:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:08:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:09:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:10:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:11:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:12:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:13:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:14:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:15:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:20:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:33:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:34:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:35:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:39:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:40:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:41:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:42:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:43:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:44:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:45:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:46:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:47:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:48:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:49:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:50:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:51:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:52:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:53:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:54:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:55:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:56:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:57:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:58:00+00:00,0.0,True,True
EUR/USD,2023-12-25T00:59:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:00:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:01:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:02:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:03:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:05:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:13:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:21:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:22:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:24:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:25:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:26:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:27:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:28:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:29:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:30:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:31:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:32:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:37:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:38:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:39:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:46:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:51:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:57:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:58:00+00:00,0.0,True,True
EUR/USD,2023-12-25T02:59:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:00:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:01:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:02:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:03:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:04:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:05:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:06:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:15:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:16:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:17:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:18:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:19:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:20:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:21:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:22:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:23:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:24:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:25:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:26:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:27:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:28:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:29:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:30:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:31:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:32:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:33:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:34:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:35:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:36:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:37:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:38:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:39:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:40:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:41:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:42:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:43:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:44:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:45:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:46:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:47:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:48:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:49:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:50:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:51:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:52:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:53:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:54:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:55:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:56:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:57:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:58:00+00:00,0.0,True,True
EUR/USD,2024-05-12T21:59:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:00:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:01:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:02:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:03:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:04:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:05:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:06:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:07:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:08:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:09:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:10:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:11:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:12:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:13:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:14:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:15:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:16:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:17:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:18:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:19:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:20:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:21:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:23:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:24:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:25:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:26:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:28:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:29:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:30:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:31:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:32:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:33:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:34:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:35:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:36:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:37:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:38:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:39:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:40:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:41:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:42:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:43:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:44:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:45:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:46:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:47:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:48:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:57:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:58:00+00:00,0.0,True,True
EUR/USD,2024-06-24T22:59:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:00:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:01:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:02:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:03:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:04:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:05:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:06:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:07:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:08:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:09:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:10:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:11:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:12:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:13:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:14:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:15:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:16:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:17:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:18:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:19:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:20:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:21:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:22:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:23:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:24:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:25:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:26:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:27:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:28:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:29:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:30:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:31:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:32:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:33:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:34:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:35:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:36:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:37:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:38:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:39:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:40:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:41:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:42:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:43:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:44:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:45:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:46:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:47:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:48:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:49:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:50:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:51:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:52:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:53:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:54:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:55:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:56:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:57:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:58:00+00:00,0.0,True,True
EUR/USD,2024-12-08T22:59:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:00:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:01:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:02:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:03:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:04:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:05:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:06:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:07:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:08:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:09:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:10:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:11:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:12:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:13:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:14:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:15:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:16:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:17:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:18:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:19:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:20:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:21:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:22:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:23:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:24:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:25:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:26:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:27:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:28:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:29:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:30:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:31:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:32:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:33:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:34:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:35:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:36:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:37:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:38:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:39:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:40:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:41:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:42:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:43:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:44:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:45:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:46:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:47:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:48:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:49:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:50:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:51:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:52:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:53:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:54:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:55:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:56:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:57:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:58:00+00:00,0.0,True,True
EUR/USD,2024-12-24T21:59:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:00:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:01:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:02:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:03:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:04:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:05:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:06:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:07:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:08:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:09:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:10:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:11:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:12:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:13:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:14:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:15:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:16:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:17:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:18:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:19:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:20:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:21:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:22:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:23:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:24:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:25:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:26:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:27:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:28:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:29:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:30:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:31:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:32:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:33:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:34:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:35:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:36:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:37:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:38:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:39:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:40:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:41:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:42:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:43:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:44:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:45:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:46:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:47:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:48:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:49:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:50:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:51:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:52:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:53:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:54:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:55:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:56:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:57:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:58:00+00:00,0.0,True,True
GBP/USD,2018-06-01T19:59:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:00:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:01:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:02:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:03:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:04:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:05:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:06:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:07:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:08:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:09:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:10:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:11:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:12:00+00:00,0.0,True,True
GBP/USD,2019-06-07T19:13:00+00:00,0.0,True,True
