Date,5 YR,7 YR,10 YR,20 YR,30 YR
11/21/2013,-0.38,0.21,0.6,1.27,1.59
11/22/2013,-0.39,0.19,0.56,1.21,1.52
11/25/2013,-0.38,0.19,0.56,1.2,1.51
11/26/2013,-0.37,0.19,0.54,1.18,1.49
11/27/2013,-0.35,0.22,0.58,1.22,1.52
11/29/2013,-0.32,0.24,0.6,1.23,1.53
12/02/2013,-0.27,0.3,0.66,1.28,1.58
12/03/2013,-0.29,0.29,0.64,1.27,1.57
12/04/2013,-0.19,0.41,0.73,1.35,1.64
12/05/2013,-0.17,0.42,0.76,1.36,1.66
12/06/2013,-0.14,0.44,0.77,1.36,1.64
12/09/2013,-0.13,0.44,0.74,1.33,1.62
12/10/2013,-0.18,0.38,0.69,1.28,1.58
12/11/2013,-0.15,0.41,0.71,1.31,1.6
12/12/2013,-0.1,0.46,0.75,1.35,1.63
12/13/2013,-0.11,0.44,0.72,1.3,1.59
12/16/2013,-0.13,0.44,0.71,1.3,1.59
12/17/2013,-0.17,0.39,0.67,1.26,1.56
12/18/2013,-0.12,0.45,0.72,1.31,1.6
12/19/2013,-0.12,0.44,0.79,1.37,1.63
12/20/2013,0.02,0.56,0.73,1.28,1.56
12/23/2013,0.01,0.55,0.76,1.3,1.57
12/24/2013,0.05,0.6,0.8,1.34,1.61
12/26/2013,0.04,0.59,0.8,1.35,1.63
12/27/2013,0.06,0.62,0.8,1.36,1.64
12/30/2013,0.07,0.62,0.76,1.31,1.59
12/31/2013,0.06,0.61,0.8,1.36,1.64
01/02/2014,0.01,0.57,0.74,1.3,1.58
01/03/2014,0.04,0.6,0.75,1.29,1.57
01/06/2014,-0.05,0.5,0.72,1.27,1.54
01/07/2014,-0.14,0.4,0.7,1.25,1.52
01/08/2014,0.01,0.56,0.72,1.24,1.5
01/09/2014,-0.08,0.45,0.66,1.19,1.45
01/10/2014,-0.11,0.42,0.59,1.13,1.4
01/13/2014,-0.11,0.42,0.57,1.13,1.41
01/14/2014,-0.11,0.41,0.62,1.17,1.45
01/15/2014,-0.04,0.48,0.62,1.17,1.45
01/16/2014,-0.08,0.43,0.61,1.16,1.43
01/17/2014,-0.08,0.43,0.58,1.13,1.41
01/21/2014,-0.04,0.47,0.59,1.14,1.42
01/22/2014,-0.07,0.42,0.62,1.16,1.44
01/23/2014,-0.1,0.47,0.66,1.14,1.38
01/24/2014,-0.1,0.46,0.61,1.11,1.36
01/27/2014,-0.11,0.45,0.64,1.14,1.39
01/28/2014,-0.12,0.45,0.62,1.14,1.4
01/29/2014,-0.2,0.35,0.55,1.08,1.35
01/30/2014,-0.21,0.34,0.57,1.1,1.36
01/31/2014,-0.23,0.33,0.53,1.07,1.33
02/03/2014,-0.26,0.29,0.47,1.01,1.28
02/04/2014,-0.31,0.24,0.51,1.07,1.34
02/05/2014,-0.28,0.27,0.56,1.14,1.42
02/06/2014,-0.3,0.26,0.57,1.14,1.42
02/07/2014,-0.3,0.28,0.53,1.12,1.4
02/10/2014,-0.31,0.25,0.51,1.1,1.39
02/11/2014,-0.26,0.3,0.56,1.14,1.42
02/12/2014,-0.24,0.32,0.59,1.17,1.45
02/13/2014,-0.26,0.3,0.56,1.13,1.42
02/14/2014,-0.14,0.44,0.59,1.15,1.43
02/18/2014,-0.29,0.29,0.57,1.14,1.42
02/19/2014,-0.25,0.32,0.6,1.17,1.45
02/20/2014,-0.21,0.35,0.63,1.19,1.49
02/21/2014,-0.18,0.38,0.61,1.15,1.45
02/24/2014,-0.21,0.34,0.59,1.14,1.45
02/25/2014,-0.25,0.3,0.55,1.1,1.4
02/26/2014,-0.26,0.29,0.51,1.07,1.38
02/27/2014,-0.32,0.23,0.49,1.05,1.35
02/28/2014,-0.28,0.27,0.49,1.03,1.32
03/03/2014,-0.32,0.24,0.44,0.98,1.27
03/04/2014,-0.25,0.31,0.52,1.05,1.35
03/05/2014,-0.26,0.29,0.52,1.04,1.33
03/06/2014,-0.27,0.27,0.53,1.06,1.36
03/07/2014,-0.18,0.37,0.57,1.09,1.38
03/10/2014,-0.24,0.31,0.57,1.11,1.39
03/11/2014,-0.24,0.31,0.57,1.1,1.39
03/12/2014,-0.23,0.32,0.54,1.07,1.36
03/13/2014,-0.22,0.32,0.49,1.02,1.31
03/14/2014,-0.19,0.34,0.48,1.0,1.3
03/17/2014,-0.22,0.3,0.52,1.04,1.32
03/18/2014,-0.21,0.31,0.5,1.03,1.32
03/19/2014,0.02,0.51,0.62,1.1,1.36
03/20/2014,-0.02,0.46,0.66,1.14,1.4
03/21/2014,-0.06,0.41,0.61,1.08,1.34
03/24/2014,-0.03,0.41,0.59,1.04,1.3
03/25/2014,0.06,0.51,0.61,1.05,1.3
03/26/2014,-0.05,0.4,0.57,1.01,1.27
03/27/2014,-0.03,0.41,0.56,1.0,1.24
03/28/2014,0.02,0.46,0.6,1.03,1.28
03/31/2014,0.03,0.49,0.6,1.04,1.29
04/01/2014,0.03,0.49,0.63,1.07,1.32
04/02/2014,0.08,0.53,0.68,1.12,1.37
04/03/2014,0.11,0.55,0.66,1.09,1.34
04/04/2014,0.0,0.45,0.61,1.05,1.3
04/07/2014,0.07,0.51,0.59,1.03,1.28
04/08/2014,-0.04,0.4,0.58,1.02,1.28
04/09/2014,-0.05,0.4,0.57,1.04,1.29
04/10/2014,-0.1,0.35,0.51,0.98,1.24
04/11/2014,-0.06,0.38,0.5,0.95,1.2
04/14/2014,-0.1,0.34,0.52,0.96,1.2
04/15/2014,-0.05,0.38,0.5,0.94,1.19
04/16/2014,-0.06,0.36,0.48,0.92,1.16
04/17/2014,-0.2,0.31,0.52,0.96,1.21
04/21/2014,-0.23,0.33,0.53,0.96,1.21
04/22/2014,-0.22,0.33,0.52,0.94,1.19
04/23/2014,-0.25,0.29,0.49,0.91,1.16
04/24/2014,-0.25,0.31,0.49,0.91,1.14
04/25/2014,-0.24,0.31,0.48,0.9,1.13
04/28/2014,-0.22,0.33,0.52,0.94,1.17
04/29/2014,-0.21,0.35,0.53,0.96,1.2
04/30/2014,-0.27,0.32,0.49,0.92,1.16
05/01/2014,-0.3,0.3,0.43,0.86,1.1
05/02/2014,-0.28,0.28,0.41,0.82,1.06
05/05/2014,-0.24,0.25,0.45,0.86,1.11
05/06/2014,-0.23,0.29,0.45,0.85,1.09
05/07/2014,-0.27,0.31,0.42,0.72,1.11
05/08/2014,-0.3,0.26,0.42,0.88,1.13
05/09/2014,-0.29,0.27,0.44,0.89,1.15
05/12/2014,-0.24,0.34,0.48,0.93,1.19
05/13/2014,-0.27,0.3,0.45,0.9,1.15
05/14/2014,-0.35,0.25,0.37,0.82,1.07
05/15/2014,-0.41,0.16,0.31,0.76,1.01
05/16/2014,-0.38,0.18,0.34,0.78,1.03
05/19/2014,-0.37,0.22,0.37,0.83,1.09
05/20/2014,-0.39,0.18,0.35,0.82,1.09
05/21/2014,-0.4,0.18,0.36,0.84,1.12
05/22/2014,-0.4,0.17,0.35,0.84,1.11
05/23/2014,-0.42,0.11,0.32,0.8,1.08
05/27/2014,-0.39,0.16,0.31,0.79,1.06
05/28/2014,-0.44,0.07,0.22,0.7,0.98
05/29/2014,-0.44,0.06,0.22,0.7,0.99
05/30/2014,-0.39,0.11,0.26,0.74,1.02
06/02/2014,-0.33,0.15,0.32,0.8,1.08
06/03/2014,-0.27,0.24,0.41,0.88,1.15
06/04/2014,-0.25,0.29,0.44,0.91,1.18
06/05/2014,-0.29,0.24,0.41,0.89,1.16
06/06/2014,-0.27,0.27,0.4,0.88,1.15
06/09/2014,-0.26,0.25,0.41,0.89,1.15
06/10/2014,-0.23,0.3,0.43,0.9,1.17
06/11/2014,-0.24,0.3,0.43,0.9,1.17
06/12/2014,-0.29,0.24,0.39,0.87,1.14
06/13/2014,-0.23,0.29,0.41,0.87,1.14
06/16/2014,-0.21,0.31,0.41,0.86,1.11
06/17/2014,-0.2,0.32,0.43,0.88,1.14
06/18/2014,-0.27,0.26,0.38,0.85,1.11
06/19/2014,-0.31,0.23,0.39,0.87,1.14
06/20/2014,-0.31,0.21,0.35,0.82,1.09
06/23/2014,-0.31,0.21,0.35,0.82,1.09
06/24/2014,-0.35,0.18,0.31,0.78,1.04
06/25/2014,-0.35,0.15,0.29,0.76,1.03
06/26/2014,-0.38,0.1,0.26,0.73,0.99
06/27/2014,-0.39,0.12,0.27,0.75,1.01
06/30/2014,-0.38,0.13,0.27,0.74,0.99
07/01/2014,-0.34,0.18,0.32,0.8,1.05
07/02/2014,-0.3,0.18,0.38,0.85,1.12
07/03/2014,-0.29,0.23,0.37,0.84,1.1
07/07/2014,-0.27,0.24,0.36,0.82,1.08
07/08/2014,-0.29,0.19,0.31,0.77,1.02
07/09/2014,-0.3,0.19,0.28,0.74,0.99
07/10/2014,-0.34,0.15,0.27,0.74,1.0
07/11/2014,-0.34,0.09,0.25,0.7,0.97
07/14/2014,-0.31,0.15,0.28,0.74,0.99
07/15/2014,-0.26,0.19,0.31,0.75,1.01
07/16/2014,-0.24,0.16,0.32,0.75,1.0
07/17/2014,-0.32,0.12,0.24,0.68,0.93
07/18/2014,-0.27,0.17,0.26,0.7,0.95
07/21/2014,-0.27,0.16,0.25,0.67,0.92
07/22/2014,-0.25,0.17,0.25,0.68,0.92
07/23/2014,-0.25,0.18,0.25,0.68,0.93
07/24/2014,-0.21,0.17,0.25,0.62,0.95
07/25/2014,-0.26,0.16,0.2,0.62,0.88
07/28/2014,-0.22,0.2,0.22,0.65,0.91
07/29/2014,-0.24,0.16,0.2,0.62,0.87
07/30/2014,-0.19,0.22,0.29,0.71,0.95
07/31/2014,-0.21,0.21,0.29,0.71,0.96
08/01/2014,-0.25,0.18,0.25,0.68,0.93
08/04/2014,-0.24,0.17,0.26,0.7,0.95
08/05/2014,-0.24,0.17,0.25,0.68,0.94
08/06/2014,-0.24,0.15,0.24,0.67,0.93
08/07/2014,-0.29,0.09,0.19,0.63,0.9
08/08/2014,-0.24,0.15,0.19,0.64,0.91
08/11/2014,-0.24,0.16,0.19,0.64,0.92
08/12/2014,-0.24,0.16,0.22,0.68,0.96
08/13/2014,-0.29,0.1,0.2,0.66,0.94
08/14/2014,-0.26,0.14,0.19,0.63,0.89
08/15/2014,-0.28,0.11,0.16,0.58,0.84
08/18/2014,-0.27,0.07,0.21,0.64,0.9
08/19/2014,-0.22,0.11,0.23,0.66,0.93
08/20/2014,-0.18,0.15,0.26,0.68,0.94
08/21/2014,-0.16,0.18,0.24,0.65,0.91
08/22/2014,-0.11,0.19,0.26,0.6,0.88
08/25/2014,-0.09,0.18,0.24,0.58,0.86
08/26/2014,-0.15,0.16,0.25,0.64,0.88
08/27/2014,-0.15,0.18,0.23,0.61,0.85
08/28/2014,-0.14,0.19,0.21,0.58,0.82
08/29/2014,-0.13,0.21,0.23,0.61,0.84
09/02/2014,-0.07,0.2,0.27,0.61,0.9
09/03/2014,-0.08,0.18,0.24,0.59,0.89
09/04/2014,-0.05,0.21,0.28,0.64,0.94
09/05/2014,-0.08,0.24,0.31,0.72,0.97
09/08/2014,-0.02,0.26,0.35,0.73,0.97
09/09/2014,0.05,0.32,0.39,0.7,0.97
09/10/2014,0.1,0.38,0.44,0.76,1.02
09/11/2014,0.03,0.33,0.42,0.79,1.01
09/12/2014,0.08,0.42,0.49,0.87,1.1
09/15/2014,0.07,0.39,0.47,0.86,1.09
09/16/2014,0.03,0.35,0.48,0.88,1.11
09/17/2014,0.19,0.51,0.56,0.93,1.16
09/18/2014,0.29,0.55,0.61,0.91,1.17
09/19/2014,0.27,0.51,0.56,0.86,1.11
09/22/2014,0.2,0.46,0.58,0.93,1.13
09/23/2014,0.15,0.41,0.52,0.87,1.08
09/24/2014,0.16,0.43,0.54,0.89,1.1
09/25/2014,0.13,0.41,0.5,0.85,1.06
09/26/2014,0.21,0.51,0.57,0.9,1.09
09/29/2014,0.16,0.44,0.55,0.89,1.08
09/30/2014,0.22,0.51,0.55,0.89,1.1
10/01/2014,0.09,0.36,0.46,0.8,1.01
10/02/2014,0.13,0.41,0.49,0.83,1.04
10/03/2014,0.17,0.42,0.52,0.84,1.04
10/06/2014,0.15,0.41,0.5,0.84,1.04
10/07/2014,0.12,0.37,0.44,0.79,1.0
10/08/2014,0.03,0.32,0.39,0.75,0.97
10/09/2014,0.06,0.34,0.37,0.74,0.96
10/10/2014,0.03,0.29,0.35,0.71,0.93
10/14/2014,0.04,0.24,0.29,0.61,0.88
10/15/2014,0.0,0.26,0.29,0.65,0.88
10/16/2014,0.02,0.22,0.28,0.61,0.89
10/17/2014,0.01,0.28,0.3,0.67,0.9
10/20/2014,-0.04,0.22,0.29,0.67,0.9
10/21/2014,0.02,0.26,0.33,0.66,0.94
10/22/2014,-0.01,0.25,0.34,0.72,0.94
10/23/2014,0.09,0.32,0.38,0.71,0.98
10/24/2014,0.06,0.32,0.39,0.76,0.98
10/27/2014,0.07,0.33,0.38,0.75,0.97
10/28/2014,0.06,0.34,0.39,0.76,0.98
10/29/2014,0.14,0.38,0.42,0.76,0.96
10/30/2014,0.09,0.33,0.42,0.76,0.96
10/31/2014,0.09,0.34,0.43,0.78,0.99
11/03/2014,0.08,0.32,0.43,0.78,0.99
11/04/2014,0.14,0.38,0.43,0.77,0.96
11/05/2014,0.09,0.34,0.43,0.77,0.96
11/06/2014,0.09,0.34,0.45,0.79,0.98
11/07/2014,0.01,0.27,0.38,0.73,0.93
11/10/2014,0.07,0.32,0.44,0.78,0.98
11/12/2014,0.12,0.4,0.46,0.8,1.0
11/13/2014,0.16,0.42,0.47,0.81,1.01
11/14/2014,0.17,0.38,0.43,0.74,0.99
11/17/2014,0.22,0.42,0.48,0.78,1.02
11/18/2014,0.21,0.42,0.48,0.78,1.02
11/19/2014,0.27,0.48,0.53,0.83,1.07
11/20/2014,0.23,0.44,0.49,0.8,1.05
11/21/2014,0.19,0.4,0.45,0.75,1.0
11/24/2014,0.19,0.38,0.44,0.74,0.99
11/25/2014,0.11,0.34,0.42,0.76,0.96
11/26/2014,0.12,0.35,0.42,0.75,0.95
11/28/2014,0.1,0.3,0.39,0.71,0.92
12/01/2014,0.13,0.34,0.43,0.76,0.96
12/02/2014,0.23,0.45,0.51,0.82,1.01
12/03/2014,0.23,0.44,0.5,0.81,1.0
12/04/2014,0.23,0.44,0.48,0.78,0.96
12/05/2014,0.34,0.51,0.56,0.82,0.98
12/08/2014,0.43,0.52,0.55,0.77,0.94
12/09/2014,0.29,0.43,0.49,0.74,0.9
12/10/2014,0.31,0.45,0.47,0.72,0.88
12/11/2014,0.35,0.46,0.49,0.72,0.88
12/12/2014,0.33,0.42,0.46,0.68,0.84
12/15/2014,0.41,0.47,0.5,0.69,0.84
12/16/2014,0.32,0.38,0.42,0.62,0.77
12/17/2014,0.39,0.44,0.49,0.67,0.81
12/18/2014,0.48,0.56,0.57,0.77,0.91
12/19/2014,0.39,0.44,0.49,0.68,0.85
12/22/2014,0.38,0.42,0.47,0.66,0.82
12/23/2014,0.46,0.51,0.56,0.76,0.92
12/24/2014,0.5,0.55,0.59,0.77,0.91
12/26/2014,0.49,0.53,0.58,0.75,0.9
12/29/2014,0.5,0.55,0.57,0.74,0.88
12/30/2014,0.47,0.54,0.56,0.75,0.88
12/31/2014,0.38,0.44,0.49,0.68,0.83
01/02/2015,0.31,0.37,0.41,0.61,0.76
01/05/2015,0.32,0.36,0.4,0.57,0.71
01/06/2015,0.34,0.36,0.41,0.55,0.68
01/07/2015,0.31,0.35,0.39,0.55,0.68
01/08/2015,0.29,0.38,0.41,0.6,0.73
01/09/2015,0.25,0.34,0.36,0.57,0.72
01/12/2015,0.23,0.31,0.35,0.55,0.69
01/13/2015,0.32,0.35,0.37,0.58,0.73
01/14/2015,0.15,0.25,0.29,0.53,0.69
01/15/2015,0.04,0.17,0.19,0.45,0.61
01/16/2015,0.1,0.22,0.23,0.49,0.66
01/20/2015,0.12,0.21,0.23,0.47,0.63
01/21/2015,0.18,0.22,0.26,0.51,0.71
01/22/2015,0.2,0.27,0.29,0.52,0.69
01/23/2015,0.12,0.18,0.21,0.44,0.61
01/26/2015,0.12,0.19,0.22,0.45,0.64
01/27/2015,0.05,0.14,0.17,0.44,0.64
01/28/2015,0.01,0.09,0.12,0.37,0.56
01/29/2015,-0.03,0.14,0.15,0.42,0.59
01/30/2015,-0.11,-0.01,0.03,0.3,0.52
02/02/2015,-0.13,-0.01,0.03,0.31,0.54
02/03/2015,-0.12,0.04,0.09,0.38,0.62
02/04/2015,-0.06,0.05,0.1,0.38,0.6
02/05/2015,-0.08,0.12,0.13,0.45,0.64
02/06/2015,0.12,0.2,0.24,0.48,0.68
02/09/2015,0.13,0.22,0.25,0.49,0.67
02/10/2015,0.2,0.27,0.31,0.55,0.74
02/11/2015,0.21,0.28,0.32,0.56,0.75
02/12/2015,0.13,0.31,0.33,0.61,0.78
02/13/2015,0.21,0.3,0.34,0.6,0.81
02/17/2015,0.29,0.39,0.43,0.68,0.87
02/18/2015,0.2,0.31,0.36,0.62,0.82
02/19/2015,0.23,0.33,0.37,0.62,0.84
02/20/2015,0.24,0.34,0.38,0.62,0.83
02/23/2015,0.22,0.3,0.34,0.58,0.79
02/24/2015,0.14,0.23,0.27,0.51,0.73
02/25/2015,0.11,0.2,0.24,0.48,0.7
02/26/2015,0.05,0.23,0.24,0.52,0.72
02/27/2015,0.01,0.13,0.17,0.44,0.68
03/02/2015,0.03,0.23,0.25,0.55,0.75
03/03/2015,0.04,0.24,0.26,0.55,0.75
03/04/2015,-0.01,0.2,0.25,0.54,0.74
03/05/2015,0.04,0.25,0.27,0.55,0.74
03/06/2015,0.15,0.38,0.41,0.69,0.86
03/09/2015,0.19,0.41,0.44,0.71,0.88
03/10/2015,0.26,0.37,0.41,0.65,0.85
03/11/2015,0.15,0.34,0.39,0.65,0.83
03/12/2015,0.18,0.38,0.39,0.66,0.84
03/13/2015,0.2,0.39,0.44,0.7,0.88
03/16/2015,0.3,0.42,0.45,0.67,0.87
03/17/2015,0.22,0.38,0.42,0.65,0.81
03/18/2015,0.08,0.19,0.23,0.46,0.66
03/19/2015,-0.01,0.15,0.19,0.46,0.65
03/20/2015,-0.08,0.1,0.17,0.43,0.61
03/23/2015,-0.07,0.1,0.17,0.44,0.62
03/24/2015,-0.16,0.03,0.11,0.38,0.55
03/25/2015,-0.15,0.09,0.12,0.3,0.57
03/26/2015,-0.1,0.12,0.21,0.49,0.67
03/27/2015,-0.12,0.09,0.19,0.46,0.64
03/30/2015,-0.08,0.14,0.23,0.51,0.69
03/31/2015,-0.14,0.08,0.18,0.49,0.69
04/01/2015,-0.26,-0.04,0.07,0.39,0.6
04/02/2015,-0.21,0.01,0.11,0.43,0.64
04/03/2015,-0.32,-0.09,0.02,0.36,0.58
04/06/2015,-0.29,-0.04,0.07,0.43,0.66
04/07/2015,-0.28,-0.06,0.04,0.38,0.6
04/08/2015,-0.23,-0.01,0.08,0.41,0.63
04/09/2015,-0.19,0.03,0.13,0.46,0.68
04/10/2015,-0.15,0.07,0.14,0.46,0.67
04/13/2015,-0.17,0.05,0.14,0.47,0.68
04/14/2015,-0.21,0.01,0.1,0.44,0.65
04/15/2015,-0.26,-0.03,0.07,0.42,0.64
04/16/2015,-0.27,-0.03,0.05,0.41,0.63
04/17/2015,-0.34,-0.12,-0.02,0.32,0.54
04/20/2015,-0.27,-0.05,0.01,0.36,0.59
04/21/2015,-0.24,-0.02,0.06,0.4,0.63
04/22/2015,-0.19,0.04,0.12,0.48,0.7
04/23/2015,-0.33,-0.01,0.07,0.43,0.66
04/24/2015,-0.37,0.0,0.04,0.4,0.64
04/27/2015,-0.35,-0.04,0.03,0.39,0.63
04/28/2015,-0.3,0.04,0.11,0.47,0.71
04/29/2015,-0.27,0.11,0.14,0.52,0.76
04/30/2015,-0.29,0.03,0.11,0.48,0.72
05/01/2015,-0.22,0.09,0.18,0.54,0.78
05/04/2015,-0.18,0.17,0.24,0.62,0.86
05/05/2015,-0.18,0.21,0.25,0.62,0.86
05/06/2015,-0.11,0.29,0.34,0.72,0.95
05/07/2015,-0.11,0.23,0.3,0.65,0.88
05/08/2015,-0.16,0.22,0.28,0.66,0.89
05/11/2015,-0.05,0.31,0.4,0.77,1.0
05/12/2015,-0.07,0.33,0.4,0.77,0.99
05/13/2015,-0.1,0.31,0.41,0.81,1.04
05/14/2015,-0.14,0.31,0.36,0.64,1.03
05/15/2015,-0.16,0.21,0.31,0.7,0.94
05/18/2015,-0.1,0.29,0.37,0.78,1.02
05/19/2015,-0.02,0.34,0.42,0.81,1.06
05/20/2015,-0.08,0.32,0.38,0.8,1.06
05/21/2015,-0.1,0.3,0.35,0.76,1.01
05/22/2015,-0.08,0.28,0.34,0.74,1.0
05/26/2015,-0.05,0.29,0.32,0.7,0.94
05/27/2015,-0.01,0.29,0.34,0.71,0.95
05/28/2015,-0.02,0.33,0.33,0.59,0.98
05/29/2015,-0.08,0.25,0.32,0.7,0.95
06/01/2015,0.0,0.34,0.39,0.77,1.02
06/02/2015,0.02,0.37,0.44,0.84,1.08
06/03/2015,0.1,0.5,0.55,0.93,1.16
06/04/2015,0.06,0.39,0.5,0.87,1.09
06/05/2015,0.11,0.47,0.55,0.92,1.14
06/08/2015,0.09,0.45,0.54,0.92,1.14
06/09/2015,0.09,0.4,0.56,0.95,1.18
06/10/2015,0.14,0.46,0.63,1.02,1.25
06/11/2015,0.11,0.42,0.56,0.94,1.17
06/12/2015,0.11,0.45,0.55,0.93,1.16
06/15/2015,0.07,0.37,0.51,0.89,1.12
06/16/2015,0.01,0.31,0.44,0.82,1.05
06/17/2015,-0.06,0.29,0.42,0.84,1.09
06/18/2015,-0.02,0.32,0.46,0.89,1.14
06/19/2015,-0.04,0.28,0.4,0.81,1.07
06/22/2015,0.03,0.37,0.47,0.88,1.14
06/23/2015,0.04,0.35,0.5,0.92,1.17
06/24/2015,0.05,0.41,0.48,0.88,1.13
06/25/2015,0.07,0.42,0.49,0.89,1.13
06/26/2015,0.09,0.43,0.57,0.97,1.21
06/29/2015,0.03,0.39,0.46,0.86,1.1
06/30/2015,0.02,0.34,0.48,0.88,1.11
07/01/2015,0.1,0.47,0.54,0.94,1.18
07/02/2015,0.02,0.37,0.49,0.91,1.16
07/06/2015,-0.01,0.31,0.43,0.83,1.07
07/07/2015,-0.02,0.28,0.4,0.79,1.04
07/08/2015,-0.04,0.26,0.39,0.78,1.02
07/09/2015,0.02,0.36,0.47,0.88,1.13
07/10/2015,0.1,0.44,0.55,0.96,1.19
07/13/2015,0.15,0.47,0.58,0.97,1.21
07/14/2015,0.12,0.42,0.56,0.96,1.2
07/15/2015,0.1,0.4,0.52,0.91,1.15
07/16/2015,0.14,0.43,0.52,0.9,1.13
07/17/2015,0.17,0.49,0.51,0.77,1.12
07/20/2015,0.23,0.51,0.56,0.92,1.14
07/21/2015,0.2,0.49,0.53,0.9,1.12
07/22/2015,0.21,0.44,0.53,0.88,1.1
07/23/2015,0.2,0.44,0.49,0.83,1.06
07/24/2015,0.24,0.45,0.51,0.84,1.07
07/27/2015,0.23,0.47,0.5,0.83,1.05
07/28/2015,0.23,0.43,0.51,0.85,1.07
07/29/2015,0.22,0.42,0.52,0.86,1.08
07/30/2015,0.22,0.41,0.51,0.84,1.06
07/31/2015,0.18,0.38,0.46,0.81,1.04
08/03/2015,0.21,0.38,0.46,0.78,1.02
08/04/2015,0.29,0.45,0.52,0.83,1.06
08/05/2015,0.34,0.51,0.58,0.89,1.11
08/06/2015,0.31,0.48,0.56,0.87,1.08
08/07/2015,0.31,0.48,0.52,0.82,1.02
08/10/2015,0.32,0.53,0.55,0.85,1.07
08/11/2015,0.26,0.48,0.49,0.8,1.01
08/12/2015,0.25,0.45,0.52,0.84,1.06
08/13/2015,0.34,0.56,0.57,0.87,1.07
08/14/2015,0.36,0.55,0.58,0.86,1.05
08/17/2015,0.36,0.54,0.58,0.86,1.05
08/18/2015,0.39,0.56,0.62,0.91,1.1
08/19/2015,0.33,0.49,0.55,0.85,1.06
08/20/2015,0.33,0.44,0.53,0.81,1.02
08/21/2015,0.31,0.49,0.52,0.82,1.04
08/24/2015,0.28,0.43,0.52,0.84,1.07
08/25/2015,0.33,0.51,0.59,0.92,1.14
08/26/2015,0.36,0.54,0.65,1.0,1.22
08/27/2015,0.29,0.49,0.6,0.94,1.15
08/28/2015,0.3,0.5,0.58,0.91,1.12
08/31/2015,0.28,0.49,0.58,0.93,1.15
09/01/2015,0.31,0.51,0.6,0.95,1.17
09/02/2015,0.33,0.54,0.64,1.0,1.22
09/03/2015,0.33,0.52,0.64,0.99,1.22
09/04/2015,0.33,0.51,0.62,0.96,1.18
09/08/2015,0.38,0.55,0.67,1.02,1.25
09/09/2015,0.38,0.56,0.65,0.99,1.21
09/10/2015,0.34,0.5,0.64,0.98,1.21
09/11/2015,0.31,0.48,0.61,0.96,1.18
09/14/2015,0.32,0.48,0.62,0.97,1.19
09/15/2015,0.41,0.58,0.72,1.07,1.29
09/16/2015,0.41,0.59,0.73,1.1,1.32
09/17/2015,0.26,0.46,0.63,1.02,1.26
09/18/2015,0.26,0.44,0.58,0.95,1.19
09/21/2015,0.32,0.51,0.66,1.05,1.3
09/22/2015,0.29,0.48,0.63,1.01,1.26
09/23/2015,0.31,0.5,0.64,1.02,1.26
09/24/2015,0.33,0.51,0.64,1.01,1.24
09/25/2015,0.37,0.55,0.71,1.09,1.32
09/28/2015,0.4,0.57,0.71,1.06,1.28
09/29/2015,0.34,0.51,0.66,1.04,1.27
09/30/2015,0.3,0.48,0.65,1.05,1.29
10/01/2015,0.24,0.42,0.59,0.99,1.23
10/02/2015,0.14,0.33,0.51,0.93,1.18
10/05/2015,0.17,0.36,0.56,0.99,1.23
10/06/2015,0.12,0.31,0.53,0.97,1.2
10/07/2015,0.15,0.33,0.53,0.95,1.19
10/08/2015,0.14,0.33,0.54,0.98,1.23
10/09/2015,0.19,0.37,0.58,1.01,1.24
10/13/2015,0.18,0.35,0.54,0.96,1.22
10/14/2015,0.14,0.31,0.5,0.93,1.19
10/15/2015,0.16,0.34,0.54,0.98,1.22
10/16/2015,0.18,0.36,0.56,1.0,1.24
10/19/2015,0.22,0.4,0.59,1.01,1.27
10/20/2015,0.24,0.42,0.6,1.01,1.26
10/21/2015,0.24,0.41,0.59,1.0,1.24
10/22/2015,0.22,0.39,0.57,0.97,1.21
10/23/2015,0.24,0.41,0.58,0.96,1.19
10/26/2015,0.25,0.41,0.59,0.96,1.19
10/27/2015,0.23,0.39,0.57,0.95,1.18
10/28/2015,0.33,0.48,0.63,0.98,1.2
10/29/2015,0.34,0.5,0.67,1.02,1.24
10/30/2015,0.32,0.47,0.63,0.98,1.19
11/02/2015,0.34,0.49,0.65,0.99,1.2
11/03/2015,0.32,0.49,0.65,1.01,1.24
11/04/2015,0.38,0.52,0.68,1.02,1.24
11/05/2015,0.42,0.56,0.71,1.05,1.27
11/06/2015,0.48,0.62,0.75,1.09,1.31
11/09/2015,0.47,0.61,0.76,1.1,1.32
11/10/2015,0.47,0.62,0.77,1.11,1.32
11/12/2015,0.49,0.64,0.78,1.11,1.32
11/13/2015,0.46,0.61,0.76,1.09,1.31
11/16/2015,0.46,0.61,0.76,1.11,1.33
11/17/2015,0.43,0.57,0.72,1.06,1.28
11/18/2015,0.44,0.58,0.71,1.05,1.27
11/19/2015,0.41,0.55,0.68,1.01,1.23
11/20/2015,0.39,0.52,0.66,1.0,1.21
11/23/2015,0.37,0.5,0.64,0.98,1.2
11/24/2015,0.33,0.47,0.62,0.97,1.2
11/25/2015,0.35,0.49,0.62,0.97,1.2
11/27/2015,0.33,0.47,0.62,0.97,1.2
11/30/2015,0.35,0.48,0.62,0.96,1.19
12/01/2015,0.3,0.44,0.58,0.92,1.14
