url,classification,official_title,reference_periods,release_timestamp_utc,release_local,original_timezone,release_evidence,identity_evidence,source_sha256,acquisition_utc,source_path,document_id,reviewed,review_notes
https://www.bea.gov/news/2019/personal-income-and-outlays-november-2019,national_pce,"Personal Income and Outlays, November 2019",2019-11,2019-12-20T15:00:00+00:00,2019-12-20T10:00:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 10:00 A.M. EST, Friday, December 20, 2019 BEA 19-70 Personal Income and Outlays, November 2019 Personal income increased $101.7 billion (0.5 percent) in November according to estimates released today by the Bureau of Economic Analysis. Disposable personal income (DPI) increased $87.7 billion (0.5 percent) and personal consumption expenditures (PCE) increased $64.9 billion (0.4 percent). Real DPI increased 0.4 percent in","Personal Income and Outlays, November 2019",a2235151d2e5c6dc844562112de262978350dca153d0fdfeb9f846800412b5f3,2026-09-05T17:17:17.288588+00:00,sources/a8e1038c4cb260625e72e900.html,personal-income-and-outlays-november-2019,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2019/personal-income-and-outlays-october-2019,national_pce,"Personal Income and Outlays, October 2019",2019-10,2019-11-27T15:00:00+00:00,2019-11-27T10:00:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 10:00 A.M. EST, Wednesday, November 27, 2019 BEA 19-63 Personal Income and Outlays, October 2019 Personal income increased $3.3 billion (less than 0.1 percent) in October according to estimates released today by the Bureau of Economic Analysis. Disposable personal income (DPI) decreased $12.6 billion (-0.1 percent) and personal consumption expenditures (PCE) increased $39.7 billion (0.3 percent). Real DPI decreased 0.3 ","Personal Income and Outlays, October 2019",36946aa517f181b7b2a08ed8eac389b30c3256fe17180ad709da7d874d8aa069,2026-09-05T17:17:17.500158+00:00,sources/5cae81f631751cb7c5d90231.html,personal-income-and-outlays-october-2019,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2019/personal-income-and-outlays-september-2019,national_pce,"Personal Income and Outlays, September 2019",2019-09,2019-10-31T12:30:00+00:00,2019-10-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Thursday, October 31, 2019","Personal Income and Outlays, September 2019",6db2a01e16b6fa1863933bc0e45c3d4d131d6b7621975bb10b56885a483332b6,2026-09-05T17:17:18.026284+00:00,sources/7a0e85344e481c9cd19c1dfe.html,personal-income-and-outlays-september-2019,yes,"HTML EST is inconsistent with official linked Full Release PDF pi0919.pdf header EDT and preceding August release Next release announcement EDT. Retain HTML error; canonical time follows actual-release PDF, not IANA assumption alone. See pce_timezone_reconciliation.json."
https://www.bea.gov/news/2019/personal-income-february-2019-personal-outlays-january-2019,national_pce,"Personal Income, February 2019; Personal Outlays, January 2019",2019-01,2019-03-29T12:30:00+00:00,2019-03-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, MARCH 29, 2019 BEA 19-13 Personal Income, February 2019; Personal Outlays, January 2019 Due to the recent partial government shutdown, this report combines estimates for January and February 2019. January estimates include both personal income and outlays measures, while February estimates are limited to personal income. Estimates of outlays for February will be available with the next release on ","Personal Income and Outlays, January 2019",b6d8803415e9c7a4145c99117e63a1f789b611de4bcaba1a2745629d61827bf9,2026-09-05T17:17:18.445095+00:00,sources/daf383f75b9b7ac1293b78ce.html,personal-income-february-2019-personal-outlays-january-2019,yes,"Shutdown-delayed NATIONAL release. Body explicitly identifies Personal Income and Outlays, January 2019. February income only; February outlays not yet released. Do not exclude renamed national release."
https://www.bea.gov/news/2020/personal-consumption-expenditures-state-2019,state_or_regional_excluded,"Personal Consumption Expenditures by State, 2019",not_applicable_noncanonical,2020-10-08T12:30:00+00:00,2020-10-08T08:30:00-04:00,EDT,"FOR RELEASE: 8:30 A.M. EDT, Thursday, October 8, 2020 BEA 20—52 Personal Consumption Expenditures by State, 2019 State personal consumption expenditures (PCE) increased 3.9 percent in 2019, a deceleration from the 4.9 percent increase in 2018 (table 1), according to statistics released today by the Bureau of Economic Analysis. The percent change in PCE across all states ranged from 5.7 percent in Utah to 1.8 percent in Vermont. PCE by state highl","Personal Consumption Expenditures by State, 2019",861555b2eb636f83e3781490f2d7c011ac724d2c8485d008b4920de186ce4410,2026-09-05T17:17:18.997688+00:00,sources/75b19f4fec66fb484c933f4c.html,personal-consumption-expenditures-state-2019,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-april-2020,national_pce,Personal Income and Outlays: April 2020,2020-04,2020-05-29T12:30:00+00:00,2020-05-29T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, May 29, 2020 BEA 20—24 Personal Income and Outlays: April 2020 Personal income increased $1.97 trillion (10.5 percent) in April according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $2.13 trillion (12.9 percent) and personal consumption expenditures (PCE) decreased $1.89 trillion (13.6 percent). Real DPI increased 13.4",Personal Income and Outlays: April 2020,41ca5ed67eca618e87bccccddb0f63ac44670f3502cbf5177b3fb1b5e3c24c2d,2026-09-05T17:17:19.590015+00:00,sources/ec96b7212eced51b49b13cf1.html,personal-income-and-outlays-april-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-august-2020,national_pce,"Personal Income and Outlays, August 2020",2020-08,2020-10-01T12:30:00+00:00,2020-10-01T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, THURSDAY, OCTOBER 01, 2020 BEA 20—49 Personal Income and Outlays, August 2020 Personal income decreased $543.5 billion (2.7 percent) in August according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $570.9 billion (3.2 percent) and personal consumption expenditures (PCE) increased $141.1 billion (1.0 percent). Real DPI decreased","Personal Income and Outlays, August 2020",5df0da1052b438752e3bc9c948478cbd6c2fcc4b0e82f334edb926d6afe97883,2026-09-05T17:17:19.711302+00:00,sources/678f5acd7f87bca15c215885.html,personal-income-and-outlays-august-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-december-2019,national_pce,"Personal Income and Outlays, December 2019",2019-12,2020-01-31T13:30:00+00:00,2020-01-31T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Friday, January 31, 2020 BEA 20-05 Personal Income and Outlays, December 2019 Personal income increased $40.7 billion (0.2 percent) in December according to estimates released today by the Bureau of Economic Analysis. Disposable personal income (DPI) increased $30.6 billion (0.2 percent) and personal consumption expenditures (PCE) increased $46.6 billion (0.3 percent) (table 5). Real DPI decreased 0.1 per","Personal Income and Outlays, December 2019",32af3ce98301f1b2fdb777257ec9c454877ca0949bc96b83a20dbca3493c8601,2026-09-05T17:17:20.211446+00:00,sources/66434f7cfc4cba672c960011.html,personal-income-and-outlays-december-2019,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-february-2020,national_pce,Personal Income and Outlays: February 2020,2020-02,2020-03-27T12:30:00+00:00,2020-03-27T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, MARCH 27, 2020 BEA 20—14 Personal Income and Outlays: February 2020 Personal income increased $106.8 billion (0.6 percent) in February according to estimates released today by the Bureau of Economic Analysis (table 3 and table 5). Disposable personal income (DPI) increased $88.7 billion (0.5 percent) and personal consumption expenditures (PCE) increased $27.7 billion (0.2 percent). Real DPI inincr",Personal Income and Outlays: February 2020,7bfd7f752300c7aab008407658026af0ae4f21ee263e9ee87799da8b659bbb34,2026-09-05T17:17:20.529921+00:00,sources/5d85b3c2142f5a776d4b4286.html,personal-income-and-outlays-february-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-january-2020,national_pce,"Personal Income and Outlays, January 2020",2020-01,2020-02-28T13:30:00+00:00,2020-02-28T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Friday, February 28, 2020 BEA 20-08 Personal Income and Outlays, January 2020 Personal income increased $116.5 billion (0.6 percent) in January according to estimates released today by the Bureau of Economic Analysis. Disposable personal income (DPI) increased $101.4 billion (0.6 percent) and personal consumption expenditures (PCE) increased $29.6 billion (0.2 percent). Real DPI increased 0.5 percent in J","Personal Income and Outlays, January 2020",1b9d0020ecf6ecdf7f89cff34b94f1fb846ba68ba244f6c4a6f4b62050a375f4,2026-09-05T17:17:21.235037+00:00,sources/a685cf86d94afa0aea9b9271.html,personal-income-and-outlays-january-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-july-2020,national_pce,"Personal Income and Outlays, July 2020",2020-07,2020-08-28T12:30:00+00:00,2020-08-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, AUGUST 28, 2020 BEA 20—42 Personal Income and Outlays, July 2020 Personal income increased $70.5 billion (0.4 percent) in July according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $39.9 billion (0.2 percent) and personal consumption expenditures (PCE) increased $267.6 billion (1.9 percent). Real DPI decreased 0.1 perc","Personal Income and Outlays, July 2020",a986fc8da2c15911056604e44a80c8efd1cfad5f5f0ac50868999ef5c90f1657,2026-09-05T17:17:21.351112+00:00,sources/f59ce87acfbd80b5c62e6a27.html,personal-income-and-outlays-july-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-june-2020-and-annual-update,national_pce,"Personal Income and Outlays, June 2020 and Annual Update",2020-06,2020-07-31T12:30:00+00:00,2020-07-31T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, July 31, 2020 BEA 20—38 Personal Income and Outlays, June 2020 and Annual Update Personal income decreased $222.8 billion (1.1 percent) in June according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $255.3 billion (1.4 percent) and personal consumption expenditures (PCE) increased $737.7 billion (5.6 percent). Real DPI ","Personal Income and Outlays, June 2020 and Annual Update",596d1ed4a7f93d9a2047a78196c225bcf25f512f798d0999b3dac92df5d3a734,2026-09-05T17:17:21.494010+00:00,sources/7eb1a101083caed712a1811d.html,personal-income-and-outlays-june-2020-and-annual-update,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-march-2020,national_pce,Personal Income and Outlays: March 2020,2020-03,2020-04-30T12:30:00+00:00,2020-04-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Thursday, April 30, 2020 BEA 20—20 Personal Income and Outlays: March 2020 Personal income decreased $382.1 billion (2.0 percent) in March according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $334.6 billion (2.0 percent) and personal consumption expenditures (PCE) decreased $1,127.3 billion (7.5 percent). Real DPI decreased 1",Personal Income and Outlays: March 2020,dafcdc7dfc2128c4f0ecd7d272d3c8f3eaba102cbacb7ae833269b81c908a7a1,2026-09-05T17:17:22.333976+00:00,sources/45b2fdf742d9a66117997357.html,personal-income-and-outlays-march-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-may-2020,national_pce,Personal Income and Outlays: May 2020,2020-05,2020-06-26T12:30:00+00:00,2020-06-26T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, June 26, 2020 BEA 20—30 Personal Income and Outlays: May 2020 Personal income decreased $874.2 billion (4.2 percent) in May according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $911.1 billion (4.9 percent) and personal consumption expenditures (PCE) increased $994.5 billion (8.2 percent). Real DPI decreased 5.0 percen",Personal Income and Outlays: May 2020,d8ade51a07d3b4670b48527076465767ab51921c3fe5da2b03b4f2e3e1891718,2026-09-05T17:17:22.994268+00:00,sources/917f984b786c22b3df925635.html,personal-income-and-outlays-may-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-november-2020,national_pce,"Personal Income and Outlays, November 2020",2020-11,2020-12-23T13:30:00+00:00,2020-12-23T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, WEDNESDAY, DECEMBER 23, 2020 BEA 20—68 Personal Income and Outlays, November 2020 Personal income decreased $221.8 billion (1.1 percent) in November according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $218.0 billion (1.2 percent) and personal consumption expenditures (PCE) decreased $63.3 billion (0.4 percent). Real DPI decr","Personal Income and Outlays, November 2020",d3a96952ddda76b7b735753727a130dc93e4c4674295cb15dcabfc84d3ab0e38,2026-09-05T17:17:23.157910+00:00,sources/ba0cd6f54a6bced625f7ec2d.html,personal-income-and-outlays-november-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-october-2020,national_pce,"Personal Income and Outlays, October 2020",2020-10,2020-11-25T15:00:00+00:00,2020-11-25T10:00:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 10:00 A.M. EST, WEDNESDAY, NOVEMBER 25, 2020 BEA 20—60 Personal Income and Outlays, October 2020 Personal income decreased $130.1 billion (0.7 percent) in October according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $134.8 billion (0.8 percent) and personal consumption expenditures (PCE) increased $70.9 billion (0.5 percent). Real DPI decre","Personal Income and Outlays, October 2020",72d6810d6ac5b21ae1c450f963bddf4cc992a2f1c79fba857d9383c039aebe0a,2026-09-05T17:17:23.262837+00:00,sources/98c6fe5b41d4423a1ed88e52.html,personal-income-and-outlays-october-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-and-outlays-september-2020,national_pce,"Personal Income and Outlays, September 2020",2020-09,2020-10-30T12:30:00+00:00,2020-10-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, OCTOBER 30, 2020 BEA 20—54 Personal Income and Outlays, September 2020 Personal income increased $170.3 billion (0.9 percent) in September according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $150.3 billion (0.9 percent) and personal consumption expenditures (PCE) increased $201.4 billion (1.4 percent). Real DPI incre","Personal Income and Outlays, September 2020",0fb815e66278d37deabf51a2ad940bd8d897173801e161d45758cae93b5fe905,2026-09-05T17:17:23.963987+00:00,sources/1058c3d6dc4703808534a456.html,personal-income-and-outlays-september-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-county-and-metropolitan-area-2019,other_noncanonical_excluded,"Personal Income by County and Metropolitan Area, 2019",not_applicable_noncanonical,2020-11-17T13:30:00+00:00,2020-11-17T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, Tuesday, November 17, 2020 BEA 20—58 Personal Income by County and Metropolitan Area, 2019 In 2019, personal income increased in 2,964 counties, decreased in 139, and was unchanged in 10, according to estimates released today by the U.S. Bureau of Economic Analysis (BEA). Personal income increased 4.0 percent in the metropolitan portion of the United States and increased 3.5 percent in the nonmetropolitan","Personal Income by County and Metropolitan Area, 2019",b9939aa261032f6df96fbfbe28f75aed264e800097a195ea98b9245a4c8ad70c,2026-09-05T17:17:24.751335+00:00,sources/8603a05bb21e81adfade4556.html,personal-income-county-and-metropolitan-area-2019,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-state-1st-quarter-2020,state_or_regional_excluded,"Personal Income by State, 1st Quarter 2020",not_applicable_noncanonical,2020-06-23T12:30:00+00:00,2020-06-23T08:30:00-04:00,EDT,"FOR RELEASE: 8:30 A.M. EDT, Tuesday, June 23, 2020 BEA 20—28 Personal Income by State, 1st Quarter 2020 State personal income increased 2.3 percent at an annual rate in the first quarter of 2020, a deceleration from the 3.6 percent increase in the fourth quarter of 2019, according to estimates released today by the Bureau of Economic Analysis (table 1). The percent change in personal income across all states ranged from 4.9 percent in New Mexico ","Personal Income by State, 1st Quarter 2020",d72a15dd05c6fbe3a35a8ff574e4140aefb3a911193857a192a0a72e1a979e30,2026-09-05T17:17:24.928285+00:00,sources/40ed3bf69ca193c64241892c.html,personal-income-state-1st-quarter-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-state-2nd-quarter-2020,state_or_regional_excluded,"Personal Income by State, 2nd Quarter 2020",not_applicable_noncanonical,2020-09-24T12:30:00+00:00,2020-09-24T08:30:00-04:00,EDT,"FOR RELEASE: 8:30 A.M. EDT, Thursday, September 24, 2020 BEA 20—45 Personal Income by State, 2nd Quarter 2020 State personal income increased 34.2 percent at an annual rate in the second quarter of 2020, an acceleration from the 4.1 percent increases in the first quarter, according to estimates released today by the Bureau of Economic Analysis (table 1). Personal income increased in every state and the District of Columbia ranging from 15.3 perce","Personal Income by State, 2nd Quarter 2020",b03a93dcf3e4705d6d57e13f386d2e66c9b72dca9706f1011e6d410fc221a3ce,2026-09-05T17:17:24.978331+00:00,sources/b0e67b74df2708afcc52e12c.html,personal-income-state-2nd-quarter-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2020/personal-income-state-3rd-quarter-2020,state_or_regional_excluded,"Personal Income by State, 3rd Quarter 2020",not_applicable_noncanonical,2020-12-17T13:30:00+00:00,2020-12-17T08:30:00-05:00,EST,"FOR RELEASE: 8:30 A.M. EST, Thursday, December 17, 2020 BEA 20—65 Personal Income by State, 3rd Quarter 2020 State personal income decreased 10.0 percent at an annual rate in the third quarter of 2020, after increasing 35.8 percent in the second quarter, according to estimates released today by the Bureau of Economic Analysis (table 1). Personal income decreased in every state and the District of Columbia, ranging from –29.9 percent in West Virgi","Personal Income by State, 3rd Quarter 2020",45795a62af935d69ea694890afb3c4c3b4675d46a9aa5faede112b004b32fe13,2026-09-05T17:17:25.763124+00:00,sources/85799e973a463b3928195308.html,personal-income-state-3rd-quarter-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-consumption-expenditures-state-2020,state_or_regional_excluded,"Personal Consumption Expenditures by State, 2020",not_applicable_noncanonical,2021-10-08T12:30:00+00:00,2021-10-08T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Friday, October 8, 2021 BEA 21—51 Personal Consumption Expenditures by State, 2020 State personal consumption expenditures (PCE) decreased 2.6 percent in 2020 after increasing 3.7 percent in 2019 (table 1), according to statistics released today by the U.S. Bureau of Economic Analysis (BEA). The percent change in PCE across all 50 states and the District of Columbia ranged from 1.2 percent in Idaho and Ut","Personal Consumption Expenditures by State, 2020",229b354df62d202dce808ceaf4674777835c96fad63f25b67e8908646648ec10,2026-09-05T17:17:26.702043+00:00,sources/503ecde5cdc4a4e65330e7ce.html,personal-consumption-expenditures-state-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-april-2021,national_pce,"Personal Income and Outlays, April 2021",2021-04,2021-05-28T12:30:00+00:00,2021-05-28T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, Friday, May 28, 2021 BEA 21-23 Personal Income and Outlays, April 2021 Personal income decreased $3.21 trillion (13.1 percent) in April according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $3.22 trillion (14.6 percent) and personal consumption expenditures (PCE) increased $80.3 billion (0.5 percent). Real DPI decreased 15.1 p","Personal Income and Outlays, April 2021",5c3eba89ad4836c09d2f55c30074335c113da9f10645f1f861adbddc37b39377,2026-09-05T17:17:26.847725+00:00,sources/65e6e96150d4ee6d4fc845c8.html,personal-income-and-outlays-april-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-august-2021,national_pce,"Personal Income and Outlays, August 2021",2021-08,2021-10-01T12:30:00+00:00,2021-10-01T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, OCTOBER 1, 2021 BEA 21-48 Personal Income and Outlays, August 2021 Personal income increased $35.5 billion (0.2 percent) in August according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $18.9 billion (0.1 percent) and personal consumption expenditures (PCE) increased $130.5 billion (0.8 percent). Real DPI decreased 0.3 ","Personal Income and Outlays, August 2021",cadb0090cafa90ce00a33dbe8f11ed068af1558a424dcaf474dcb43fcbc72ad2,2026-09-05T17:17:26.983411+00:00,sources/d7c955a24fe70416eb3ea72f.html,personal-income-and-outlays-august-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-december-2020,national_pce,"Personal Income and Outlays, December 2020",2020-12,2021-01-29T13:30:00+00:00,2021-01-29T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, FRIDAY, JANUARY 29, 2021 BEA 21-03 Personal Income and Outlays, December 2020 Personal income increased $116.6 billion (0.6 percent) in December according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $111.6 billion (0.6 percent) and personal consumption expenditures (PCE) decreased $27.9 billion (0.2 percent). Real DPI increase","Personal Income and Outlays, December 2020",f4353222f10979f568fc76ea5e04071aeb09eab4dbd98a95136fe460e9748452,2026-09-05T17:17:27.635375+00:00,sources/4ac37397285d3c2935f4b5ac.html,personal-income-and-outlays-december-2020,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-february-2021,national_pce,"Personal Income and Outlays, February 2021",2021-02,2021-03-26T12:30:00+00:00,2021-03-26T08:30:00-04:00,EDT,"FOR RELEASE: 8:30 A.M. EDT, Friday, March 26, 2021 BEA 21-12 Personal Income and Outlays, February 2021 Personal income income decreased $1,516.6 billion (7.1 percent) in February according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $1,532.3 billion (8.0 percent) and personal consumption expenditures (PCE) decreased $149.0 billion (1.0 percent). Real DPI decreased 8.","Personal Income and Outlays, February 2021",05eafcf624f60bc5895fb0ea1d982682cef54322acd1cc6cc5cc36aef5d33902,2026-09-05T17:17:27.988748+00:00,sources/41187dbe70806118187ffb6f.html,personal-income-and-outlays-february-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-january-2021,national_pce,"Personal Income and Outlays, January 2021",2021-01,2021-02-26T13:30:00+00:00,2021-02-26T08:30:00-05:00,EST,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EST, FRIDAY, FEBRUARY 26, 2021 BEA 21-07 Personal Income and Outlays, January 2021 Personal income increased $1,954.7 billion (10.0 percent) in January according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $1,963.2 billion (11.4 percent) and personal consumption expenditures (PCE) increased $340.9 billion (2.4 percent). Real DPI in","Personal Income and Outlays, January 2021",cc168450c7ecea2d4a340ebe11452b0061b5411cdf2c32006c71954582ea598c,2026-09-05T17:17:28.689037+00:00,sources/fd8ab174b2dabe091b84086a.html,personal-income-and-outlays-january-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-july-2021,national_pce,"Personal Income and Outlays, July 2021",2021-07,2021-08-27T12:30:00+00:00,2021-08-27T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, AUGUST 27, 2021 BEA 21-41 Personal Income and Outlays, July 2021 Personal income increased $225.9 billion (1.1 percent) in July according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $198.0 billion (1.1 percent) and personal consumption expenditures (PCE) increased $42.2 billion (0.3 percent). Real DPI increased 0.7 per","Personal Income and Outlays, July 2021",d758092a8fb112add4dd145769c5205c79fb323ec6ec3d930251038898d5e802,2026-09-05T17:17:28.717633+00:00,sources/2c50f11337eb970a65d0ba64.html,personal-income-and-outlays-july-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-june-2021-and-annual-update,national_pce,"Personal Income and Outlays, June 2021 and Annual Update",2021-06,2021-07-30T12:30:00+00:00,2021-07-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, JULY 30, 2021 BEA 21-37 Personal Income and Outlays, June 2021 and Annual Update Personal income increased $26.1 billion (0.1 percent) in June according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) decreased $2.6 billion (less than 0.1 percent) and personal consumption expenditures (PCE) increased $155.4 billion (1.0 percent). Re","Personal Income and Outlays, June 2021 and Annual Update",096a009057329633dc3b0873c89d8556fb3aa60415df8730b705ce730b0907bd,2026-09-05T17:17:28.941514+00:00,sources/8e2769cb6d70766f689ce28a.html,personal-income-and-outlays-june-2021-and-annual-update,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
https://www.bea.gov/news/2021/personal-income-and-outlays-march-2021,national_pce,"Personal Income and Outlays, March 2021",2021-03,2021-04-30T12:30:00+00:00,2021-04-30T08:30:00-04:00,EDT,"EMBARGOED UNTIL RELEASE AT 8:30 A.M. EDT, FRIDAY, APRIL 30, 2021 BEA 21-19 Personal Income and Outlays, March 2021 Personal income increased $4.21 trillion (21.1 percent) in March according to estimates released today by the Bureau of Economic Analysis (tables 3 and 5). Disposable personal income (DPI) increased $4.18 trillion (23.6 percent) and personal consumption expenditures (PCE) increased $616.0 billion (4.2 percent). Real DPI increased 23.","Personal Income and Outlays, March 2021",7c9e712aca7ad70661a1ab48a5e64a4ba4b01e78c649460998d3ada5d21749ed,2026-09-05T17:17:29.373877+00:00,sources/9d564c57052f5246b55d37ba.html,personal-income-and-outlays-march-2021,yes,Official h1 identity and embargo date/time reviewed; retained document content confirms product scope. Reference period is separate from public release time.
